fg_id,part_id,qty_per,bom_level,part_primary_vendor_id
FG-08102,P-003661,4,1,V-00840
FG-08102,P-010197,5,1,V-00929
FG-08102,P-005350,11,1,V-00668
FG-08103,P-007440,4,1,V-02349
FG-08103,P-008401,4,1,V-00901
FG-08103,P-003211,1,1,V-00104
FG-08103,P-005345,12,1,V-00478
FG-08103,P-002341,9,1,V-03188
FG-08103,P-002026,9,1,V-03951
FG-08103,P-008062,1,1,V-00728
FG-08104,P-006028,12,1,V-03728
FG-08104,P-003612,1,1,V-01020
FG-08104,P-001185,4,1,V-00130
FG-08104,P-009748,5,1,V-00931
FG-08105,P-001107,2,1,V-00531
FG-08105,P-004492,1,1,V-00642
FG-08105,P-004363,3,1,V-03595
FG-08105,P-000262,2,1,V-02112
FG-08106,P-007859,6,1,V-01619
FG-08106,P-000175,11,1,V-00006
FG-08106,P-007758,11,1,V-00613
FG-08106,P-001124,12,1,V-00573
FG-08107,P-004748,2,1,V-00424
FG-08107,P-011083,11,1,V-01055
FG-08107,P-007630,9,1,V-03696
FG-08107,P-003448,12,1,V-01094
FG-08107,P-000001,11,1,V-03509
FG-08108,P-002143,6,1,V-01167
FG-08108,P-004181,6,1,V-00499
FG-08108,P-010633,6,1,V-03508
FG-08109,P-009097,8,1,V-00892
FG-08109,P-002709,9,1,V-00360
FG-08109,P-009318,7,1,V-01032
FG-08109,P-010856,4,1,V-01338
FG-08109,P-001194,11,1,V-01095
FG-08110,P-011899,4,1,V-00508
FG-08110,P-009580,12,1,V-00005
FG-08110,P-008156,4,1,V-00610
FG-08110,P-010977,8,1,V-00289
FG-08110,P-009563,9,1,V-00010
FG-08110,P-002468,11,1,V-04257
FG-08110,P-005413,2,1,V-00328
FG-08111,P-000700,1,1,V-00339
FG-08111,P-004666,6,1,V-01134
FG-08111,P-002723,12,1,V-00643
FG-08111,P-000254,8,1,V-01766
FG-08111,P-011963,9,1,V-01897
FG-08111,P-003852,3,1,V-00578
FG-08112,P-001702,7,1,V-00921
FG-08112,P-002967,7,1,V-00788
FG-08112,P-011839,1,1,V-01784
FG-08112,P-000712,2,1,V-01701
FG-08112,P-005751,8,1,V-01036
FG-08112,P-011847,6,1,V-01812
FG-08113,P-000409,12,1,V-01144
FG-08113,P-010402,7,1,V-00661
FG-08113,P-008865,3,1,V-00651
FG-08113,P-003846,1,1,V-00344
FG-08113,P-007900,2,1,V-01119
FG-08113,P-002541,7,1,V-01179
FG-08113,P-010318,6,1,V-00306
FG-08114,P-008575,9,1,V-00553
FG-08114,P-009347,4,1,V-00637
FG-08114,P-007611,8,1,V-00516
FG-08114,P-004922,9,1,V-00876
FG-08114,P-005568,3,1,V-00023
FG-08114,P-008865,11,1,V-00651
FG-08115,P-011152,6,1,V-00101
FG-08115,P-004170,9,1,V-01170
FG-08115,P-005735,11,1,V-03811
FG-08116,P-008701,11,1,V-00391
FG-08116,P-006004,11,1,V-01033
FG-08116,P-011554,12,1,V-03194
FG-08116,P-001536,6,1,V-01232
FG-08116,P-007053,3,1,V-01847
FG-08117,P-008008,1,1,V-00227
FG-08117,P-001468,11,1,V-00765
FG-08117,P-007226,7,1,V-01122
FG-08118,P-010115,5,1,V-00922
FG-08118,P-010647,9,1,V-00328
FG-08118,P-006521,11,1,V-00037
FG-08118,P-001100,8,1,V-00226
FG-08119,P-001789,8,1,V-00737
FG-08119,P-010034,2,1,V-01128
FG-08119,P-005281,7,1,V-01070
FG-08120,P-003495,10,1,V-00779
FG-08120,P-007250,12,1,V-03362
FG-08120,P-000697,7,1,V-01125
FG-08120,P-009840,6,1,V-02429
FG-08121,P-000076,6,1,V-02597
FG-08121,P-005257,1,1,V-00058
FG-08121,P-006050,5,1,V-00931
FG-08121,P-005922,1,1,V-02149
FG-08121,P-000606,10,1,V-00270
FG-08121,P-007664,5,1,V-01095
FG-08122,P-010023,5,1,V-01829
FG-08122,P-004148,10,1,V-04172
FG-08122,P-004105,5,1,V-00313
FG-08122,P-011349,4,1,V-01368
FG-08122,P-002108,6,1,V-00089
FG-08123,P-004387,10,1,V-00810
FG-08123,P-005529,9,1,V-00542
FG-08123,P-011619,4,1,V-01787
FG-08123,P-010631,3,1,V-00250
FG-08124,P-006069,12,1,V-01036
FG-08124,P-003029,1,1,V-00958
FG-08124,P-008320,11,1,V-01041
FG-08124,P-003856,7,1,V-00557
FG-08124,P-009794,11,1,V-00186
FG-08124,P-004445,6,1,V-00495
FG-08125,P-011866,9,1,V-00281
FG-08125,P-011109,6,1,V-00451
FG-08125,P-011899,12,1,V-00508
FG-08125,P-000681,10,1,V-02878
FG-08125,P-007445,2,1,V-02193
FG-08125,P-005426,5,1,V-02920
FG-08126,P-011469,8,1,V-01178
FG-08126,P-004188,5,1,V-00051
FG-08126,P-008130,12,1,V-00865
FG-08127,P-004967,6,1,V-00657
FG-08127,P-005375,9,1,V-04253
FG-08127,P-009691,2,1,V-01925
FG-08128,P-007673,6,1,V-02696
FG-08128,P-009861,5,1,V-00033
FG-08128,P-005828,8,1,V-01633
FG-08128,P-005614,4,1,V-00569
FG-08128,P-011355,12,1,V-01001
FG-08128,P-006302,8,1,V-01519
FG-08128,P-003693,11,1,V-00734
FG-08129,P-002526,6,1,V-03792
FG-08129,P-010730,1,1,V-00004
FG-08129,P-001120,9,1,V-00608
FG-08129,P-000391,9,1,V-00066
FG-08130,P-008857,3,1,V-00030
FG-08130,P-000962,1,1,V-00123
FG-08130,P-006029,6,1,V-00095
FG-08130,P-009841,2,1,V-00866
FG-08131,P-005720,4,1,V-00022
FG-08131,P-005175,4,1,V-00217
FG-08131,P-009303,3,1,V-00487
FG-08132,P-005160,1,1,V-00358
FG-08132,P-010555,4,1,V-00279
FG-08132,P-005672,11,1,V-00645
FG-08132,P-007244,3,1,V-00574
FG-08133,P-004603,5,1,V-02028
FG-08133,P-008294,5,1,V-00447
FG-08133,P-000606,7,1,V-00270
FG-08134,P-008072,3,1,V-00180
FG-08134,P-005285,4,1,V-00248
FG-08134,P-000251,10,1,V-00206
FG-08134,P-007231,12,1,V-02402
FG-08134,P-010601,11,1,V-00483
FG-08134,P-004752,6,1,V-02858
FG-08135,P-000562,1,1,V-00297
FG-08135,P-007804,2,1,V-01891
FG-08135,P-008597,10,1,V-00259
FG-08135,P-003295,11,1,V-00193
FG-08135,P-004308,4,1,V-00359
FG-08136,P-002682,6,1,V-04009
FG-08136,P-004922,4,1,V-00876
FG-08136,P-009616,1,1,V-00818
FG-08136,P-006721,9,1,V-00239
FG-08136,P-007125,10,1,V-01020
FG-08137,P-009574,1,1,V-00264
FG-08137,P-005390,9,1,V-00667
FG-08137,P-009895,2,1,V-00260
FG-08137,P-009338,2,1,V-00338
FG-08137,P-011923,1,1,V-00446
FG-08138,P-004781,5,1,V-01080
FG-08138,P-008301,10,1,V-01052
FG-08138,P-010751,1,1,V-00936
FG-08138,P-011196,7,1,V-02007
FG-08138,P-011897,2,1,V-00279
FG-08139,P-010829,1,1,V-01119
FG-08139,P-005341,7,1,V-02522
FG-08139,P-009700,11,1,V-00071
FG-08139,P-008601,10,1,V-02896
FG-08140,P-008870,5,1,V-03473
FG-08140,P-000468,12,1,V-03114
FG-08140,P-004493,7,1,V-01375
FG-08140,P-008109,3,1,V-01865
FG-08140,P-008358,1,1,V-01280
FG-08140,P-011097,2,1,V-00368
FG-08141,P-009293,7,1,V-00358
FG-08141,P-008384,5,1,V-00839
FG-08141,P-001371,11,1,V-01039
FG-08141,P-007024,1,1,V-00445
FG-08142,P-006115,7,1,V-02389
FG-08142,P-001759,4,1,V-04120
FG-08142,P-008357,6,1,V-00024
FG-08143,P-002748,3,1,V-00914
FG-08143,P-005821,8,1,V-03485
FG-08143,P-010681,7,1,V-00473
FG-08143,P-005247,9,1,V-00730
FG-08143,P-004549,9,1,V-04047
FG-08143,P-003683,4,1,V-00118
FG-08143,P-004964,7,1,V-01163
FG-08144,P-004253,12,1,V-00084
FG-08144,P-007980,4,1,V-00730
FG-08144,P-001147,4,1,V-00601
FG-08144,P-009670,4,1,V-00614
FG-08144,P-008606,8,1,V-01070
FG-08145,P-003800,12,1,V-00897
FG-08145,P-008817,7,1,V-00551
FG-08145,P-004853,9,1,V-00987
FG-08145,P-006191,3,1,V-00288
FG-08146,P-003115,5,1,V-00873
FG-08146,P-008367,12,1,V-00308
FG-08146,P-008756,10,1,V-02531
FG-08146,P-004941,2,1,V-00678
FG-08146,P-006769,6,1,V-03934
FG-08146,P-007929,7,1,V-02168
FG-08146,P-002864,11,1,V-02690
FG-08147,P-000546,10,1,V-01158
FG-08147,P-004743,8,1,V-00044
FG-08147,P-003937,6,1,V-03669
FG-08147,P-011896,1,1,V-03823
FG-08147,P-011807,12,1,V-03113
FG-08148,P-009763,3,1,V-00276
FG-08148,P-004852,10,1,V-00105
FG-08148,P-010585,9,1,V-00695
FG-08149,P-000939,8,1,V-00893
FG-08149,P-003712,7,1,V-00129
FG-08149,P-009987,12,1,V-00951
FG-08149,P-009952,3,1,V-00491
FG-08150,P-004638,2,1,V-00339
FG-08150,P-004376,5,1,V-00779
FG-08150,P-000317,11,1,V-01083
FG-08150,P-010209,6,1,V-00138
FG-08151,P-000713,6,1,V-00783
FG-08151,P-002604,4,1,V-00504
FG-08151,P-005465,7,1,V-00418
FG-08151,P-008139,6,1,V-00526
FG-08151,P-009703,12,1,V-01268
FG-08151,P-000331,11,1,V-01042
FG-08151,P-005306,3,1,V-01418
FG-08152,P-002258,12,1,V-00595
FG-08152,P-002172,10,1,V-00454
FG-08152,P-008844,7,1,V-00076
FG-08152,P-001074,6,1,V-00477
FG-08153,P-006181,7,1,V-04169
FG-08153,P-004321,1,1,V-01187
FG-08153,P-002157,4,1,V-00761
FG-08154,P-005983,8,1,V-04235
FG-08154,P-000195,8,1,V-00385
FG-08154,P-009042,8,1,V-01194
FG-08154,P-007537,1,1,V-00653
FG-08154,P-009767,5,1,V-03476
FG-08155,P-003430,4,1,V-01345
FG-08155,P-009369,2,1,V-00929
FG-08155,P-004639,2,1,V-00083
FG-08155,P-002294,7,1,V-02796
FG-08155,P-005690,2,1,V-01086
FG-08155,P-004346,6,1,V-00040
FG-08156,P-007291,4,1,V-00667
FG-08156,P-011676,5,1,V-01063
FG-08156,P-008434,12,1,V-03146
FG-08156,P-009401,1,1,V-00742
FG-08157,P-000288,3,1,V-00856
FG-08157,P-009706,1,1,V-01321
FG-08157,P-004773,3,1,V-00799
FG-08157,P-007725,7,1,V-04140
FG-08157,P-002886,2,1,V-00592
FG-08158,P-011863,8,1,V-00024
FG-08158,P-011448,2,1,V-00136
FG-08158,P-011448,2,1,V-00136
FG-08158,P-005892,12,1,V-00195
FG-08159,P-006223,8,1,V-01028
FG-08159,P-010048,11,1,V-02275
FG-08159,P-002461,5,1,V-00297
FG-08159,P-011570,11,1,V-00309
FG-08159,P-009289,11,1,V-01934
FG-08160,P-004335,11,1,V-00730
FG-08160,P-003117,12,1,V-00183
FG-08160,P-010529,9,1,V-02462
FG-08160,P-005157,6,1,V-01897
FG-08161,P-002371,8,1,V-01688
FG-08161,P-000843,4,1,V-01730
FG-08161,P-006745,3,1,V-00507
FG-08161,P-001076,1,1,V-00661
FG-08161,P-005505,12,1,V-00005
FG-08161,P-010137,8,1,V-03933
FG-08162,P-001445,8,1,V-00069
FG-08162,P-005053,5,1,V-00095
FG-08162,P-011681,8,1,V-00995
FG-08163,P-006270,10,1,V-01012
FG-08163,P-000413,12,1,V-02164
FG-08163,P-007588,3,1,V-00614
FG-08163,P-005891,3,1,V-02011
FG-08163,P-005674,9,1,V-01587
FG-08163,P-002992,5,1,V-00774
FG-08163,P-002039,10,1,V-00629
FG-08164,P-001320,7,1,V-02856
FG-08164,P-002965,4,1,V-00590
FG-08164,P-008247,11,1,V-00443
FG-08164,P-008070,12,1,V-00389
FG-08164,P-011848,7,1,V-00879
FG-08164,P-008728,11,1,V-02078
FG-08164,P-010415,3,1,V-00431
FG-08165,P-007450,9,1,V-00567
FG-08165,P-009019,3,1,V-00304
FG-08165,P-009063,3,1,V-02557
FG-08165,P-006476,1,1,V-00246
FG-08166,P-010359,9,1,V-00830
FG-08166,P-008718,3,1,V-00759
FG-08166,P-004309,5,1,V-02971
FG-08166,P-007413,8,1,V-00947
FG-08167,P-011956,12,1,V-00337
FG-08167,P-008542,10,1,V-01097
FG-08167,P-008859,6,1,V-00694
FG-08167,P-008809,4,1,V-02742
FG-08167,P-009305,5,1,V-00646
FG-08167,P-006409,4,1,V-04002
FG-08167,P-001849,5,1,V-01172
FG-08168,P-011490,6,1,V-00570
FG-08168,P-011036,5,1,V-03633
FG-08168,P-009226,7,1,V-00700
FG-08168,P-009051,8,1,V-00197
FG-08169,P-003115,3,1,V-00873
FG-08169,P-004360,8,1,V-00855
FG-08169,P-003798,9,1,V-01406
FG-08169,P-005106,12,1,V-00168
FG-08169,P-001014,1,1,V-00725
FG-08169,P-006260,4,1,V-00706
FG-08169,P-001381,12,1,V-01948
FG-08170,P-005441,3,1,V-00303
FG-08170,P-003256,1,1,V-02278
FG-08170,P-001186,3,1,V-02583
FG-08170,P-010203,7,1,V-00686
FG-08170,P-008344,4,1,V-00115
FG-08170,P-000604,12,1,V-01125
FG-08171,P-005794,5,1,V-00162
FG-08171,P-001212,6,1,V-00411
FG-08171,P-002781,3,1,V-00448
FG-08171,P-002970,6,1,V-00891
FG-08172,P-001006,9,1,V-00284
FG-08172,P-008589,4,1,V-02979
FG-08172,P-009509,1,1,V-00354
FG-08172,P-010925,11,1,V-01655
FG-08172,P-011379,3,1,V-00161
FG-08172,P-002688,12,1,V-01084
FG-08173,P-006930,12,1,V-00239
FG-08173,P-005537,7,1,V-04104
FG-08173,P-006364,8,1,V-00300
FG-08173,P-002340,8,1,V-00332
FG-08173,P-005769,11,1,V-01039
FG-08173,P-009416,9,1,V-03649
FG-08174,P-006435,8,1,V-00740
FG-08174,P-010262,2,1,V-00246
FG-08174,P-005833,8,1,V-03073
FG-08174,P-001543,8,1,V-00491
FG-08174,P-006041,10,1,V-00186
FG-08174,P-004774,9,1,V-00158
FG-08175,P-009093,12,1,V-00629
FG-08175,P-005549,8,1,V-00008
FG-08175,P-004216,5,1,V-00480
FG-08176,P-011401,4,1,V-02619
FG-08176,P-000090,2,1,V-04071
FG-08176,P-000830,10,1,V-03664
FG-08176,P-003601,5,1,V-00325
FG-08176,P-011803,10,1,V-00637
FG-08176,P-007028,2,1,V-00435
FG-08176,P-006034,5,1,V-01543
FG-08177,P-009584,8,1,V-03290
FG-08177,P-004226,10,1,V-00815
FG-08177,P-003635,2,1,V-00556
FG-08177,P-000176,8,1,V-02227
FG-08177,P-000733,3,1,V-00231
FG-08177,P-001036,7,1,V-01076
FG-08178,P-006957,9,1,V-00137
FG-08178,P-010279,7,1,V-01125
FG-08178,P-004833,6,1,V-00110
FG-08178,P-000200,2,1,V-00263
FG-08178,P-010117,3,1,V-01976
FG-08179,P-010785,6,1,V-00898
FG-08179,P-005466,11,1,V-01100
FG-08179,P-010253,8,1,V-01105
FG-08179,P-006421,3,1,V-00647
FG-08179,P-010068,2,1,V-00449
FG-08180,P-003864,9,1,V-03527
FG-08180,P-000048,2,1,V-00581
FG-08180,P-010496,11,1,V-04112
FG-08180,P-004379,1,1,V-00941
FG-08181,P-005950,4,1,V-02923
FG-08181,P-002573,4,1,V-00194
FG-08181,P-006305,1,1,V-00154
FG-08181,P-009927,12,1,V-00007
FG-08182,P-004766,12,1,V-01233
FG-08182,P-002946,9,1,V-03491
FG-08182,P-002624,9,1,V-00521
FG-08183,P-003157,4,1,V-01137
FG-08183,P-002514,5,1,V-00281
FG-08183,P-004469,9,1,V-00771
FG-08183,P-006976,8,1,V-03185
FG-08184,P-001071,10,1,V-00038
FG-08184,P-005006,2,1,V-00553
FG-08184,P-007953,8,1,V-00921
FG-08184,P-008346,2,1,V-00262
FG-08184,P-011025,4,1,V-00564
FG-08184,P-008798,7,1,V-00375
FG-08185,P-007117,7,1,V-00717
FG-08185,P-009016,9,1,V-00936
FG-08185,P-003038,5,1,V-00029
FG-08185,P-005753,11,1,V-02498
FG-08185,P-000289,7,1,V-00120
FG-08185,P-011077,1,1,V-00872
FG-08185,P-005182,2,1,V-01156
FG-08186,P-002325,1,1,V-00991
FG-08186,P-010975,1,1,V-01625
FG-08186,P-011314,2,1,V-02093
FG-08187,P-007328,11,1,V-01403
FG-08187,P-006666,2,1,V-00486
FG-08187,P-006382,9,1,V-00502
FG-08188,P-007724,12,1,V-00074
FG-08188,P-001896,3,1,V-01271
FG-08188,P-000419,6,1,V-04016
FG-08189,P-008388,5,1,V-00629
FG-08189,P-000239,12,1,V-01065
FG-08189,P-009830,5,1,V-03913
FG-08189,P-009884,5,1,V-00122
FG-08189,P-003389,9,1,V-03603
FG-08190,P-010659,1,1,V-03219
FG-08190,P-010890,5,1,V-00911
FG-08190,P-008356,9,1,V-00345
FG-08190,P-006743,8,1,V-00304
FG-08190,P-008496,3,1,V-01991
FG-08190,P-011655,1,1,V-00264
FG-08191,P-002483,7,1,V-00558
FG-08191,P-009969,9,1,V-00848
FG-08191,P-005784,2,1,V-00532
FG-08192,P-009285,6,1,V-00344
FG-08192,P-005326,4,1,V-01725
FG-08192,P-008658,3,1,V-00775
FG-08192,P-002579,5,1,V-00819
FG-08192,P-010060,11,1,V-00139
FG-08193,P-000192,5,1,V-02415
FG-08193,P-002639,10,1,V-00630
FG-08193,P-003571,1,1,V-00626
FG-08193,P-009207,1,1,V-03013
FG-08193,P-005238,8,1,V-00055
FG-08194,P-007153,6,1,V-00313
FG-08194,P-002828,10,1,V-03623
FG-08194,P-003807,9,1,V-00883
FG-08194,P-005544,4,1,V-03163
FG-08194,P-011915,4,1,V-01139
FG-08194,P-004470,3,1,V-00130
FG-08194,P-005536,6,1,V-00985
FG-08195,P-011742,10,1,V-02865
FG-08195,P-003086,4,1,V-00118
FG-08195,P-003202,4,1,V-02641
FG-08195,P-009718,7,1,V-00660
FG-08196,P-001143,2,1,V-02135
FG-08196,P-003831,12,1,V-00542
FG-08196,P-007092,6,1,V-00969
FG-08196,P-010469,9,1,V-00993
FG-08196,P-003384,2,1,V-00003
FG-08197,P-003327,11,1,V-01852
FG-08197,P-011700,10,1,V-01114
FG-08197,P-000551,3,1,V-01122
FG-08197,P-010090,8,1,V-00507
FG-08197,P-000959,1,1,V-01873
FG-08197,P-008709,11,1,V-01076
FG-08197,P-010302,6,1,V-03582
FG-08198,P-004335,8,1,V-00730
FG-08198,P-008746,6,1,V-00171
FG-08198,P-008987,12,1,V-00055
FG-08198,P-011676,4,1,V-01063
FG-08198,P-004108,6,1,V-00611
FG-08198,P-010508,4,1,V-00743
FG-08199,P-003516,4,1,V-00428
FG-08199,P-006264,7,1,V-02778
FG-08199,P-000514,5,1,V-00497
FG-08199,P-005646,4,1,V-01159
FG-08199,P-001819,9,1,V-03987
FG-08199,P-001890,5,1,V-02589
FG-08200,P-005711,6,1,V-01117
FG-08200,P-000904,3,1,V-01902
FG-08200,P-010601,4,1,V-00483
FG-08200,P-000334,2,1,V-00503
FG-08200,P-011865,11,1,V-01132
FG-08200,P-005406,2,1,V-00107
FG-08200,P-011005,12,1,V-01051
FG-08201,P-011890,4,1,V-01102
FG-08201,P-007358,12,1,V-03716
FG-08201,P-002603,10,1,V-02907
FG-08201,P-008481,10,1,V-00018
FG-08201,P-005890,4,1,V-00564
FG-08202,P-011884,6,1,V-01059
FG-08202,P-001753,3,1,V-00910
FG-08202,P-001961,9,1,V-00141
FG-08202,P-009417,4,1,V-04093
FG-08202,P-006499,4,1,V-00461
FG-08202,P-004297,11,1,V-00383
FG-08203,P-010295,4,1,V-03051
FG-08203,P-010075,8,1,V-01137
FG-08203,P-006755,11,1,V-00788
FG-08204,P-000378,10,1,V-01004
FG-08204,P-000178,4,1,V-04268
FG-08204,P-006795,10,1,V-01095
FG-08204,P-010919,1,1,V-00562
FG-08205,P-000448,2,1,V-03478
FG-08205,P-001398,3,1,V-00583
FG-08205,P-011711,5,1,V-03778
FG-08205,P-008141,1,1,V-00403
FG-08205,P-004068,9,1,V-03482
FG-08206,P-009132,11,1,V-00648
FG-08206,P-003503,11,1,V-00449
FG-08206,P-010459,1,1,V-00331
FG-08206,P-000525,7,1,V-01073
FG-08206,P-004814,3,1,V-00187
FG-08206,P-004252,2,1,V-00683
FG-08206,P-003839,8,1,V-01083
FG-08207,P-004231,1,1,V-00127
FG-08207,P-001274,10,1,V-01014
FG-08207,P-004184,4,1,V-00579
FG-08207,P-001370,10,1,V-00709
FG-08207,P-003745,8,1,V-00381
FG-08207,P-000931,11,1,V-00152
FG-08208,P-007542,1,1,V-00882
FG-08208,P-006702,11,1,V-00511
FG-08208,P-000280,10,1,V-00248
FG-08208,P-000177,1,1,V-00557
FG-08209,P-010106,12,1,V-00669
FG-08209,P-009846,6,1,V-01939
FG-08209,P-004590,2,1,V-01277
FG-08210,P-007391,8,1,V-03641
FG-08210,P-001871,11,1,V-00684
FG-08210,P-011570,12,1,V-00309
FG-08210,P-006241,10,1,V-01036
FG-08210,P-001925,3,1,V-03673
FG-08211,P-010248,2,1,V-00118
FG-08211,P-004044,6,1,V-01165
FG-08211,P-009866,2,1,V-00045
FG-08211,P-007243,7,1,V-00115
FG-08212,P-005357,6,1,V-01085
FG-08212,P-009712,4,1,V-00743
FG-08212,P-002896,6,1,V-02249
FG-08212,P-009845,5,1,V-00004
FG-08212,P-007158,6,1,V-01515
FG-08213,P-001703,9,1,V-00417
FG-08213,P-008572,4,1,V-00250
FG-08213,P-002478,7,1,V-00628
FG-08213,P-000180,1,1,V-04092
FG-08213,P-009955,1,1,V-00231
FG-08213,P-007967,9,1,V-01158
FG-08214,P-000646,8,1,V-01134
FG-08214,P-004462,7,1,V-00185
FG-08214,P-005114,4,1,V-00702
FG-08214,P-005765,8,1,V-00254
FG-08214,P-011714,3,1,V-00389
FG-08214,P-010941,5,1,V-00701
FG-08214,P-004301,3,1,V-02281
FG-08215,P-003061,2,1,V-00258
FG-08215,P-002125,8,1,V-00991
FG-08215,P-008335,11,1,V-02497
FG-08215,P-001275,3,1,V-02059
FG-08215,P-008466,10,1,V-00968
FG-08215,P-007015,5,1,V-02702
FG-08216,P-000851,1,1,V-01167
FG-08216,P-006173,2,1,V-00401
FG-08216,P-000754,1,1,V-00707
FG-08216,P-005750,10,1,V-00214
FG-08216,P-009599,10,1,V-03885
FG-08217,P-006920,5,1,V-00973
FG-08217,P-010530,7,1,V-00408
FG-08217,P-000267,11,1,V-00497
FG-08217,P-001818,12,1,V-03485
FG-08217,P-004848,6,1,V-00701
FG-08217,P-006925,4,1,V-00383
FG-08217,P-008749,1,1,V-00099
FG-08218,P-005903,12,1,V-00691
FG-08218,P-009841,10,1,V-00866
FG-08218,P-004550,3,1,V-00048
FG-08218,P-003004,11,1,V-03111
FG-08218,P-004234,1,1,V-00188
FG-08218,P-001104,12,1,V-00177
FG-08219,P-010880,3,1,V-00625
FG-08219,P-006845,12,1,V-00389
FG-08219,P-008914,4,1,V-01130
FG-08219,P-004123,9,1,V-00752
FG-08219,P-007046,2,1,V-01066
FG-08219,P-008083,12,1,V-00010
FG-08219,P-003137,7,1,V-01171
FG-08220,P-003760,9,1,V-00323
FG-08220,P-008132,7,1,V-00542
FG-08220,P-005189,8,1,V-00257
FG-08220,P-003586,8,1,V-00697
FG-08220,P-011521,7,1,V-00508
FG-08220,P-009802,8,1,V-00884
FG-08220,P-000222,7,1,V-00509
FG-08221,P-000582,6,1,V-00501
FG-08221,P-000164,4,1,V-01090
FG-08221,P-004461,8,1,V-00670
FG-08221,P-007548,2,1,V-00798
FG-08221,P-001321,9,1,V-00605
FG-08222,P-007692,1,1,V-03474
FG-08222,P-004821,12,1,V-01011
FG-08222,P-007385,9,1,V-00884
FG-08222,P-011080,12,1,V-01694
FG-08222,P-011057,10,1,V-01641
FG-08222,P-001034,8,1,V-01392
FG-08223,P-007745,12,1,V-01019
FG-08223,P-008627,1,1,V-00711
FG-08223,P-010307,7,1,V-00853
FG-08223,P-006294,9,1,V-00597
FG-08223,P-002918,3,1,V-00348
FG-08223,P-001660,12,1,V-00105
FG-08223,P-006634,7,1,V-01918
FG-08224,P-000774,6,1,V-00859
FG-08224,P-005732,7,1,V-00792
FG-08224,P-000026,6,1,V-03498
FG-08224,P-001703,3,1,V-00417
FG-08224,P-001774,10,1,V-00328
FG-08224,P-008166,8,1,V-00284
FG-08224,P-004602,8,1,V-00847
FG-08225,P-010032,11,1,V-03412
FG-08225,P-003966,1,1,V-00844
FG-08225,P-002659,4,1,V-00605
FG-08226,P-001333,3,1,V-00848
FG-08226,P-009599,9,1,V-03885
FG-08226,P-007260,3,1,V-01047
FG-08227,P-011653,12,1,V-00201
FG-08227,P-004073,4,1,V-00197
FG-08227,P-005974,1,1,V-01164
FG-08228,P-010043,3,1,V-03456
FG-08228,P-003157,6,1,V-01137
FG-08228,P-000135,4,1,V-01134
FG-08228,P-007643,12,1,V-00996
FG-08228,P-003469,12,1,V-00187
FG-08229,P-005385,8,1,V-02341
FG-08229,P-010427,2,1,V-00183
FG-08229,P-011489,12,1,V-01196
FG-08230,P-002229,6,1,V-04016
FG-08230,P-000592,11,1,V-00946
FG-08230,P-009682,1,1,V-00967
FG-08230,P-009984,12,1,V-00541
FG-08230,P-001277,11,1,V-04167
FG-08230,P-008516,1,1,V-02991
FG-08231,P-003528,11,1,V-03447
FG-08231,P-009195,1,1,V-00669
FG-08231,P-008548,5,1,V-00199
FG-08231,P-004302,4,1,V-03941
FG-08232,P-005299,2,1,V-01012
FG-08232,P-002182,9,1,V-03042
FG-08232,P-002614,3,1,V-01147
FG-08232,P-008334,3,1,V-00947
FG-08232,P-007761,8,1,V-00236
FG-08232,P-004597,2,1,V-01131
FG-08232,P-000350,7,1,V-00927
FG-08233,P-003625,1,1,V-00565
FG-08233,P-006332,7,1,V-01640
FG-08233,P-008039,1,1,V-01001
FG-08233,P-007249,3,1,V-02300
FG-08234,P-010690,4,1,V-00549
FG-08234,P-011512,9,1,V-00708
FG-08234,P-009555,9,1,V-00468
FG-08234,P-007479,5,1,V-00148
FG-08235,P-000552,1,1,V-00649
FG-08235,P-000054,7,1,V-03506
FG-08235,P-001391,7,1,V-00958
FG-08235,P-008341,11,1,V-00576
FG-08236,P-006415,3,1,V-03577
FG-08236,P-007989,8,1,V-00675
FG-08236,P-010839,8,1,V-02311
FG-08236,P-002729,12,1,V-01095
FG-08237,P-010302,11,1,V-03582
FG-08237,P-007678,8,1,V-03614
FG-08237,P-002773,10,1,V-01728
FG-08237,P-003174,9,1,V-00925
FG-08237,P-007718,1,1,V-01093
FG-08237,P-003007,1,1,V-00419
FG-08237,P-002148,8,1,V-01094
FG-08238,P-004218,11,1,V-00654
FG-08238,P-003404,1,1,V-00090
FG-08238,P-001321,6,1,V-00605
FG-08239,P-001008,9,1,V-01041
FG-08239,P-008867,3,1,V-00030
FG-08239,P-003871,2,1,V-03770
FG-08239,P-006057,4,1,V-02617
FG-08240,P-000755,10,1,V-00046
FG-08240,P-006506,3,1,V-01831
FG-08240,P-004962,12,1,V-03309
FG-08240,P-006130,12,1,V-03501
FG-08241,P-007109,5,1,V-04134
FG-08241,P-000346,5,1,V-00754
FG-08241,P-011418,2,1,V-02409
FG-08242,P-003692,1,1,V-00866
FG-08242,P-000792,4,1,V-00503
FG-08242,P-000628,12,1,V-02273
FG-08242,P-007819,11,1,V-00195
FG-08243,P-002649,4,1,V-00241
FG-08243,P-002687,10,1,V-00172
FG-08243,P-003486,11,1,V-01930
FG-08244,P-001035,2,1,V-00905
FG-08244,P-004220,4,1,V-01132
FG-08244,P-003107,12,1,V-00700
FG-08244,P-001154,10,1,V-00396
FG-08244,P-004643,2,1,V-00149
