plant_id,part_id,on_hand_qty,days_cover,in_transit_qty,safety_stock_qty,as_of_date
PL-15,P-000284,33471,24,5085,482,2026-09-15
PL-15,P-004977,13096,8,2053,270,2026-09-15
PL-20,P-006489,22004,16,10548,585,2026-09-15
PL-06,P-010144,7177,12,1388,121,2026-09-15
PL-12,P-006093,4121,36,93,469,2026-09-15
PL-12,P-000323,27083,27,16334,361,2026-09-15
PL-12,P-009910,10243,1,3667,331,2026-09-15
PL-05,P-009462,8642,5,954,536,2026-09-15
PL-10,P-003789,17799,5,498,360,2026-09-15
PL-12,P-005567,17120,11,14823,2014,2026-09-15
PL-14,P-000871,36755,6,17240,127,2026-09-15
PL-19,P-000794,23076,37,17095,105,2026-09-15
PL-20,P-004519,6894,36,15876,218,2026-09-15
PL-17,P-009107,33412,5,1472,235,2026-09-15
PL-07,P-002484,26232,7,17770,125,2026-09-15
PL-12,P-003581,21998,20,11669,409,2026-09-15
PL-12,P-007850,39943,36,14682,410,2026-09-15
PL-17,P-004398,34241,16,13433,816,2026-09-15
PL-18,P-009351,9159,20,14089,389,2026-09-15
PL-15,P-011608,9967,20,17761,1431,2026-09-15
PL-07,P-008592,29047,18,12680,569,2026-09-15
PL-07,P-003712,39015,6,8373,1140,2026-09-15
PL-05,P-000759,35488,7,2339,500,2026-09-15
PL-04,P-010133,13877,12,5053,1182,2026-09-15
PL-07,P-010368,29798,17,9482,1637,2026-09-15
PL-20,P-004641,13813,32,4936,615,2026-09-15
PL-07,P-008623,804,2,11078,1260,2026-09-15
PL-03,P-005776,4755,1,16352,1215,2026-09-15
PL-18,P-009936,13698,16,7211,1186,2026-09-15
PL-17,P-005360,9436,29,8309,697,2026-09-15
PL-02,P-000184,25006,19,12508,1117,2026-09-15
PL-11,P-009142,32061,1,17214,725,2026-09-15
PL-14,P-000256,33082,37,3299,165,2026-09-15
PL-18,P-008634,31949,39,8921,606,2026-09-15
PL-16,P-007454,23471,15,5833,678,2026-09-15
PL-17,P-006216,10477,27,16711,357,2026-09-15
PL-15,P-004314,18538,31,11406,1343,2026-09-15
PL-01,P-002570,5731,3,273,272,2026-09-15
PL-10,P-011408,30729,17,2738,2119,2026-09-15
PL-03,P-002486,39215,41,9319,624,2026-09-15
PL-18,P-007689,8832,17,2456,1625,2026-09-15
PL-03,P-002133,29020,36,15883,501,2026-09-15
PL-18,P-000936,36636,7,4997,1335,2026-09-15
PL-12,P-007830,13802,34,7930,193,2026-09-15
PL-09,P-005876,13328,18,17815,1074,2026-09-15
PL-15,P-007399,1961,10,5358,1630,2026-09-15
PL-10,P-002530,15043,9,10199,1384,2026-09-15
PL-16,P-010148,10387,17,5982,693,2026-09-15
PL-14,P-010354,26908,40,4573,729,2026-09-15
PL-14,P-010563,27154,8,17600,731,2026-09-15
PL-05,P-008735,24972,19,9606,162,2026-09-15
PL-05,P-009747,2531,26,12730,353,2026-09-15
PL-11,P-001408,37398,4,2973,317,2026-09-15
PL-12,P-003699,22697,36,7123,54,2026-09-15
PL-02,P-009345,24282,19,14136,1291,2026-09-15
PL-05,P-006469,30509,32,17626,221,2026-09-15
PL-01,P-007698,25486,39,1946,858,2026-09-15
PL-19,P-011266,27737,17,1508,2078,2026-09-15
PL-04,P-005342,35846,37,462,1365,2026-09-15
PL-15,P-011579,23101,38,9834,654,2026-09-15
PL-14,P-000582,37147,30,2780,701,2026-09-15
PL-05,P-003366,514,20,17975,1488,2026-09-15
PL-09,P-005599,26222,36,11252,394,2026-09-15
PL-04,P-000393,31895,35,16865,1512,2026-09-15
PL-08,P-011183,8564,41,2918,1070,2026-09-15
PL-14,P-001753,28913,1,17080,485,2026-09-15
PL-19,P-006321,16822,25,13513,24,2026-09-15
PL-19,P-009666,38078,20,340,357,2026-09-15
PL-09,P-002210,23548,5,7869,1344,2026-09-15
PL-01,P-006588,33501,37,1541,765,2026-09-15
PL-09,P-001240,27587,38,1080,55,2026-09-15
PL-09,P-007720,11739,42,4878,464,2026-09-15
PL-02,P-010529,3462,21,17258,643,2026-09-15
PL-18,P-007952,3083,33,8191,478,2026-09-15
PL-04,P-010561,13156,38,17221,441,2026-09-15
PL-12,P-005330,23663,12,2101,1442,2026-09-15
PL-07,P-008486,29642,1,2985,1460,2026-09-15
PL-03,P-010096,2747,3,11045,578,2026-09-15
PL-03,P-008659,31545,27,7360,874,2026-09-15
PL-10,P-011356,9624,12,5782,1243,2026-09-15
PL-18,P-011971,18319,22,5529,197,2026-09-15
PL-18,P-008458,34409,35,5504,165,2026-09-15
PL-09,P-002524,5304,40,5942,568,2026-09-15
PL-05,P-001125,27189,26,8096,262,2026-09-15
PL-14,P-003244,28040,19,6359,1190,2026-09-15
PL-09,P-003414,29857,26,3679,395,2026-09-15
PL-04,P-008953,35209,10,9408,500,2026-09-15
PL-13,P-005563,5010,33,7011,82,2026-09-15
PL-08,P-004502,39594,11,8476,1230,2026-09-15
PL-01,P-002787,16305,37,12839,1387,2026-09-15
PL-12,P-002499,26415,17,3300,589,2026-09-15
PL-06,P-009082,24623,9,16804,149,2026-09-15
PL-15,P-002203,8425,19,1084,228,2026-09-15
PL-07,P-001108,14436,31,14985,108,2026-09-15
PL-06,P-002163,27139,33,17497,1324,2026-09-15
PL-01,P-004207,14743,23,7687,43,2026-09-15
PL-10,P-010132,29566,36,6385,489,2026-09-15
PL-17,P-007620,28949,19,1548,335,2026-09-15
PL-05,P-008845,39831,5,11562,1255,2026-09-15
PL-17,P-010965,18064,26,8581,324,2026-09-15
PL-06,P-007221,15049,37,10491,1673,2026-09-15
PL-19,P-003039,11603,21,9220,2126,2026-09-15
PL-12,P-009533,24839,35,4230,517,2026-09-15
PL-10,P-001011,30552,0,12995,785,2026-09-15
PL-13,P-002126,3835,0,12470,355,2026-09-15
PL-19,P-005058,36772,2,12894,168,2026-09-15
PL-04,P-000250,16591,39,15010,607,2026-09-15
PL-10,P-002517,13243,8,12038,124,2026-09-15
PL-20,P-008541,24234,2,11518,738,2026-09-15
PL-16,P-002609,9482,5,17743,585,2026-09-15
PL-02,P-003752,32259,13,15916,493,2026-09-15
PL-06,P-001802,36545,4,10561,823,2026-09-15
PL-11,P-003268,28824,33,4243,296,2026-09-15
PL-16,P-010869,25966,13,8418,1608,2026-09-15
PL-17,P-009972,12932,4,1321,56,2026-09-15
PL-12,P-001713,37026,17,8411,348,2026-09-15
PL-19,P-011041,21874,16,10092,1882,2026-09-15
PL-17,P-007015,26705,0,7377,395,2026-09-15
PL-05,P-007213,37293,41,13943,444,2026-09-15
PL-09,P-008763,26717,15,825,641,2026-09-15
PL-11,P-004097,19270,6,16890,876,2026-09-15
PL-17,P-010738,21979,10,8326,204,2026-09-15
PL-13,P-008096,7783,15,941,1025,2026-09-15
PL-20,P-009008,34909,42,15939,1380,2026-09-15
PL-19,P-000490,931,4,8503,1014,2026-09-15
PL-10,P-009495,9911,1,797,819,2026-09-15
PL-04,P-010254,9281,9,4154,1146,2026-09-15
PL-07,P-004683,22444,9,9419,349,2026-09-15
PL-17,P-001168,15735,34,2643,477,2026-09-15
PL-08,P-004520,27018,15,13851,830,2026-09-15
PL-13,P-011780,20270,11,453,1520,2026-09-15
PL-18,P-003586,8522,5,12235,532,2026-09-15
PL-02,P-005790,38940,0,8775,785,2026-09-15
PL-09,P-009581,11250,28,16896,712,2026-09-15
PL-07,P-009416,16510,33,4223,1212,2026-09-15
PL-17,P-009207,9986,7,9535,1647,2026-09-15
PL-04,P-011297,22102,32,14164,1390,2026-09-15
PL-10,P-002488,37547,38,1638,1330,2026-09-15
PL-13,P-003506,27213,2,17965,1253,2026-09-15
PL-20,P-011613,33130,28,666,823,2026-09-15
PL-02,P-005232,15503,2,16043,1061,2026-09-15
PL-12,P-009348,5875,7,11160,320,2026-09-15
PL-13,P-009686,23710,14,11029,1473,2026-09-15
PL-03,P-003083,37985,41,6307,607,2026-09-15
PL-04,P-001811,3070,2,9907,888,2026-09-15
PL-20,P-009580,21787,42,8114,1102,2026-09-15
PL-20,P-005332,627,15,16470,1496,2026-09-15
PL-07,P-006486,35127,9,4729,87,2026-09-15
PL-16,P-000742,9796,1,5929,858,2026-09-15
PL-03,P-009664,29453,39,14051,939,2026-09-15
PL-07,P-002753,9557,13,4028,243,2026-09-15
PL-16,P-008417,34965,29,13184,801,2026-09-15
PL-16,P-000798,1662,22,1504,61,2026-09-15
PL-06,P-009655,17219,39,15865,154,2026-09-15
PL-16,P-009138,25226,31,15235,1229,2026-09-15
PL-03,P-001080,9542,21,8417,1019,2026-09-15
PL-12,P-008134,18063,18,17918,134,2026-09-15
PL-06,P-006439,35651,14,17372,460,2026-09-15
PL-20,P-005252,4172,18,2637,132,2026-09-15
PL-11,P-000919,26833,5,10303,1414,2026-09-15
PL-13,P-003359,16721,14,3136,1227,2026-09-15
PL-10,P-009739,28081,8,2007,1167,2026-09-15
PL-07,P-002879,15914,22,3164,428,2026-09-15
PL-17,P-008002,37538,15,4604,163,2026-09-15
PL-18,P-011358,31119,35,14729,591,2026-09-15
PL-08,P-010876,33651,13,4650,877,2026-09-15
PL-06,P-001020,6623,22,15598,57,2026-09-15
PL-06,P-002155,34381,35,10865,1272,2026-09-15
PL-15,P-009858,408,34,16906,196,2026-09-15
PL-03,P-000276,2866,34,4570,597,2026-09-15
PL-13,P-008835,35295,19,14184,1419,2026-09-15
PL-03,P-011841,23908,3,7415,2038,2026-09-15
PL-09,P-000751,31848,39,11692,1795,2026-09-15
PL-16,P-009724,25639,11,17506,1052,2026-09-15
PL-05,P-003341,22422,5,8360,524,2026-09-15
PL-03,P-003797,10781,12,1512,253,2026-09-15
PL-11,P-004166,15708,1,214,218,2026-09-15
PL-08,P-011377,11831,17,8862,361,2026-09-15
PL-17,P-001859,11164,14,4611,638,2026-09-15
PL-15,P-001414,34579,21,10602,1469,2026-09-15
PL-18,P-011287,32706,38,8126,1609,2026-09-15
PL-15,P-009520,24310,16,6032,208,2026-09-15
PL-14,P-009202,21025,9,14452,836,2026-09-15
PL-04,P-011872,19090,12,8701,445,2026-09-15
PL-14,P-003922,33922,25,13141,51,2026-09-15
PL-12,P-001073,24486,21,13852,193,2026-09-15
PL-14,P-007629,14016,31,529,138,2026-09-15
PL-07,P-002020,34112,10,17918,1153,2026-09-15
PL-04,P-004826,33219,15,8709,1780,2026-09-15
PL-09,P-008848,30366,32,3167,538,2026-09-15
PL-16,P-001534,13335,40,12858,198,2026-09-15
PL-09,P-007011,9745,35,3077,619,2026-09-15
PL-07,P-002771,12172,10,5807,1154,2026-09-15
PL-13,P-007561,7098,27,8540,792,2026-09-15
PL-17,P-008897,14537,29,11167,318,2026-09-15
PL-13,P-011686,23198,36,1493,298,2026-09-15
PL-01,P-004366,17483,38,8857,177,2026-09-15
PL-18,P-006584,10017,28,11068,2003,2026-09-15
PL-09,P-011472,9201,6,3391,1121,2026-09-15
PL-01,P-000704,38071,23,1848,614,2026-09-15
PL-10,P-008624,10905,22,1764,1413,2026-09-15
PL-14,P-001457,20195,22,2336,1431,2026-09-15
PL-09,P-007739,1110,18,14268,137,2026-09-15
PL-04,P-009424,16164,3,4211,510,2026-09-15
PL-04,P-000289,31666,32,16095,1102,2026-09-15
PL-15,P-010145,32483,27,13490,513,2026-09-15
PL-12,P-000596,14917,12,10072,568,2026-09-15
PL-15,P-007542,1768,34,9166,1415,2026-09-15
PL-14,P-009901,31385,26,11360,257,2026-09-15
PL-20,P-002045,36063,15,1434,127,2026-09-15
PL-10,P-003806,17316,40,13470,146,2026-09-15
PL-08,P-011472,18468,39,8082,722,2026-09-15
PL-04,P-000618,21501,26,17438,637,2026-09-15
PL-10,P-007743,7488,32,6158,1026,2026-09-15
PL-17,P-007189,30720,39,12500,693,2026-09-15
PL-06,P-005476,18428,36,10493,268,2026-09-15
PL-04,P-001785,13193,36,17115,1289,2026-09-15
PL-02,P-001526,36241,37,3183,416,2026-09-15
PL-06,P-008572,39427,35,5677,993,2026-09-15
PL-10,P-007550,4201,41,616,704,2026-09-15
PL-10,P-009258,29799,8,757,1564,2026-09-15
PL-03,P-000634,22767,31,9142,87,2026-09-15
PL-18,P-004481,8293,20,3227,783,2026-09-15
PL-03,P-004058,3017,3,2982,1185,2026-09-15
PL-10,P-000471,31737,21,13100,320,2026-09-15
PL-12,P-009271,29032,26,8469,1395,2026-09-15
PL-18,P-011586,13911,34,2437,1402,2026-09-15
PL-07,P-005111,13587,19,5203,1244,2026-09-15
PL-01,P-004255,33934,42,12166,529,2026-09-15
PL-07,P-011363,1560,8,7234,139,2026-09-15
PL-16,P-010901,8269,42,9140,108,2026-09-15
PL-06,P-004700,5391,8,7852,96,2026-09-15
PL-19,P-009414,15740,20,8309,1318,2026-09-15
PL-03,P-000066,26992,3,16084,485,2026-09-15
PL-12,P-006722,14934,24,15316,1489,2026-09-15
PL-11,P-001584,10483,23,3482,468,2026-09-15
PL-15,P-000038,23355,39,15384,503,2026-09-15
PL-05,P-008022,119,36,16321,257,2026-09-15
PL-12,P-008329,37720,30,4827,769,2026-09-15
PL-11,P-008916,27785,15,10759,1058,2026-09-15
PL-18,P-009582,24749,38,12036,958,2026-09-15
PL-05,P-006369,24439,39,17102,562,2026-09-15
PL-04,P-006427,1855,16,5270,1239,2026-09-15
PL-02,P-004631,19879,19,1722,574,2026-09-15
PL-18,P-001676,37081,4,3120,1634,2026-09-15
PL-07,P-008494,25199,26,5760,229,2026-09-15
PL-12,P-004343,7665,33,5958,764,2026-09-15
PL-03,P-002576,2315,16,10175,590,2026-09-15
PL-06,P-009705,6627,40,1246,161,2026-09-15
PL-11,P-006551,14945,6,7257,381,2026-09-15
PL-14,P-007972,16731,31,12026,1139,2026-09-15
PL-15,P-004395,25397,30,7192,1005,2026-09-15
PL-09,P-007122,1198,15,444,818,2026-09-15
PL-13,P-004706,11565,37,755,1674,2026-09-15
PL-18,P-010470,10571,2,658,1030,2026-09-15
PL-16,P-000158,8485,42,11760,149,2026-09-15
PL-02,P-000524,35063,18,13958,290,2026-09-15
PL-06,P-005155,8841,13,17318,147,2026-09-15
PL-09,P-007702,21810,6,13450,139,2026-09-15
PL-11,P-005748,26793,9,4537,998,2026-09-15
PL-15,P-009467,6367,6,14162,557,2026-09-15
PL-09,P-006876,39492,26,4731,153,2026-09-15
PL-17,P-008437,37849,25,6881,944,2026-09-15
PL-15,P-004992,10679,38,4740,984,2026-09-15
PL-16,P-005042,27061,20,8607,863,2026-09-15
PL-15,P-005140,10718,28,17458,1443,2026-09-15
PL-18,P-003289,17038,32,927,150,2026-09-15
PL-20,P-000543,17453,26,4157,1130,2026-09-15
PL-14,P-011189,25316,2,188,152,2026-09-15
PL-03,P-003767,32258,28,11707,1987,2026-09-15
PL-10,P-000419,17352,21,3787,599,2026-09-15
PL-10,P-005515,35664,6,10281,1779,2026-09-15
PL-14,P-008774,20449,13,11436,161,2026-09-15
PL-14,P-004134,36923,16,1636,607,2026-09-15
PL-14,P-007976,37558,0,738,428,2026-09-15
PL-18,P-011864,1899,12,575,1044,2026-09-15
PL-07,P-002403,30344,23,10930,373,2026-09-15
PL-12,P-006933,13652,35,673,600,2026-09-15
PL-17,P-011293,10884,24,7116,1535,2026-09-15
PL-18,P-007521,30088,4,3860,1799,2026-09-15
PL-08,P-009996,11372,37,11854,294,2026-09-15
PL-15,P-002682,13059,30,17970,1064,2026-09-15
PL-08,P-004832,31203,19,5425,418,2026-09-15
PL-08,P-006275,13286,30,2821,614,2026-09-15
PL-07,P-011108,30819,28,650,462,2026-09-15
PL-11,P-010975,5472,5,1967,2148,2026-09-15
PL-11,P-006881,11690,39,563,1951,2026-09-15
PL-20,P-006407,37985,33,17649,1019,2026-09-15
PL-06,P-009997,31800,21,1822,430,2026-09-15
PL-20,P-000497,31490,7,1106,540,2026-09-15
PL-16,P-008998,16007,10,13179,316,2026-09-15
PL-16,P-010071,10899,20,10798,282,2026-09-15
PL-04,P-009444,30683,31,8850,750,2026-09-15
PL-19,P-001781,5020,38,1644,94,2026-09-15
PL-04,P-004208,21963,33,11153,415,2026-09-15
PL-03,P-007427,18270,0,8878,1658,2026-09-15
PL-01,P-003326,27017,27,15228,380,2026-09-15
PL-02,P-004712,8835,35,606,1796,2026-09-15
PL-08,P-009943,37697,1,13203,103,2026-09-15
PL-10,P-009525,17658,28,9662,644,2026-09-15
PL-19,P-011934,25946,42,1641,1323,2026-09-15
PL-15,P-000787,2610,5,7858,1288,2026-09-15
PL-15,P-001746,10339,2,4615,1901,2026-09-15
PL-13,P-009939,22242,25,16222,183,2026-09-15
PL-17,P-004044,13133,21,5252,414,2026-09-15
PL-05,P-002125,23475,13,13309,1398,2026-09-15
PL-15,P-009707,7193,22,7097,1773,2026-09-15
PL-02,P-007145,17615,37,195,781,2026-09-15
PL-08,P-005739,2186,15,1123,374,2026-09-15
PL-14,P-001220,39061,20,9232,156,2026-09-15
PL-20,P-005667,29401,7,14761,264,2026-09-15
PL-20,P-003658,11081,20,10167,1812,2026-09-15
PL-01,P-011976,34577,36,9755,533,2026-09-15
PL-19,P-003454,13044,6,13716,1067,2026-09-15
PL-01,P-001156,18116,6,12226,1880,2026-09-15
PL-02,P-005915,13454,20,11184,396,2026-09-15
PL-14,P-000909,12057,1,16757,77,2026-09-15
PL-13,P-000350,23198,25,5235,117,2026-09-15
PL-01,P-008093,13176,24,2853,1498,2026-09-15
PL-10,P-000904,33352,1,13390,403,2026-09-15
PL-09,P-002956,1594,22,10640,317,2026-09-15
PL-03,P-003584,31936,37,2356,895,2026-09-15
PL-08,P-006229,24276,38,11099,336,2026-09-15
PL-01,P-005552,3993,34,3789,499,2026-09-15
PL-15,P-008626,12779,9,12737,681,2026-09-15
PL-02,P-007740,29359,10,557,827,2026-09-15
PL-15,P-001343,14637,25,4991,1045,2026-09-15
PL-13,P-008852,2500,4,5131,145,2026-09-15
PL-17,P-003081,7756,11,9239,559,2026-09-15
PL-20,P-001818,28804,11,174,398,2026-09-15
PL-08,P-006189,37183,34,8741,1099,2026-09-15
PL-07,P-010752,1684,15,9925,353,2026-09-15
PL-11,P-007463,23643,36,1371,1175,2026-09-15
PL-07,P-005495,34887,20,17484,345,2026-09-15
PL-20,P-004188,3203,0,9472,844,2026-09-15
PL-10,P-001784,34356,14,5573,998,2026-09-15
PL-08,P-006960,7450,14,11681,1061,2026-09-15
PL-19,P-010128,24056,21,6892,1506,2026-09-15
PL-10,P-003875,3538,35,71,186,2026-09-15
PL-05,P-003444,10110,39,633,297,2026-09-15
PL-16,P-005628,3509,9,10455,1243,2026-09-15
PL-09,P-004515,17632,37,269,1875,2026-09-15
PL-09,P-004095,22239,34,14177,129,2026-09-15
PL-03,P-001334,24631,11,16209,194,2026-09-15
PL-02,P-003962,13387,12,14268,1567,2026-09-15
PL-11,P-001403,7360,14,13393,81,2026-09-15
PL-11,P-001949,2743,15,9277,579,2026-09-15
PL-15,P-011035,1486,34,6456,532,2026-09-15
PL-04,P-007215,8312,30,14644,151,2026-09-15
PL-20,P-004742,13454,30,7519,981,2026-09-15
PL-12,P-007484,26551,33,11942,511,2026-09-15
PL-07,P-000746,26422,22,14223,1123,2026-09-15
PL-04,P-004469,14096,20,6852,966,2026-09-15
PL-09,P-001699,35143,14,14091,38,2026-09-15
PL-19,P-005147,4390,5,3184,376,2026-09-15
PL-11,P-006664,14162,1,3812,676,2026-09-15
PL-18,P-002456,28554,19,10827,1988,2026-09-15
PL-05,P-003411,13718,4,8553,96,2026-09-15
PL-12,P-005971,39895,16,11933,218,2026-09-15
PL-10,P-009116,27705,2,865,633,2026-09-15
PL-14,P-006125,11426,40,12209,1224,2026-09-15
PL-09,P-002493,8084,0,1309,52,2026-09-15
PL-09,P-010529,25770,27,2641,677,2026-09-15
PL-20,P-001448,10119,23,17376,309,2026-09-15
PL-19,P-005969,26805,0,3510,1182,2026-09-15
PL-16,P-003300,22800,11,3790,1617,2026-09-15
PL-06,P-002623,32470,9,7020,1450,2026-09-15
PL-13,P-011648,8841,14,13824,1568,2026-09-15
PL-12,P-008086,18049,42,17413,504,2026-09-15
PL-03,P-004928,8627,1,13657,605,2026-09-15
PL-07,P-009732,9365,2,13887,1061,2026-09-15
PL-03,P-004737,12472,14,6442,837,2026-09-15
PL-18,P-011009,15210,3,8182,1229,2026-09-15
PL-17,P-008978,35581,27,1120,627,2026-09-15
PL-01,P-002206,38421,37,13154,90,2026-09-15
PL-08,P-001898,74,17,13601,574,2026-09-15
PL-13,P-001268,14954,39,13212,102,2026-09-15
PL-03,P-004063,38470,18,4397,1505,2026-09-15
PL-01,P-003213,20358,33,13927,322,2026-09-15
PL-08,P-008360,2968,28,3315,260,2026-09-15
PL-18,P-003718,12983,9,691,563,2026-09-15
PL-20,P-011062,14950,5,10278,1273,2026-09-15
PL-18,P-001434,33338,23,740,1163,2026-09-15
PL-16,P-002031,19031,12,3888,1891,2026-09-15
PL-10,P-006601,28954,27,15403,1960,2026-09-15
PL-19,P-009129,36069,32,15829,844,2026-09-15
PL-09,P-002506,4123,9,7911,1810,2026-09-15
PL-13,P-006879,19489,9,17671,577,2026-09-15
PL-10,P-001373,3905,20,10628,225,2026-09-15
PL-19,P-006456,29308,9,1217,1061,2026-09-15
PL-03,P-003222,11757,29,6016,462,2026-09-15
PL-08,P-011066,8220,42,7944,444,2026-09-15
PL-06,P-005274,10177,21,14206,1453,2026-09-15
PL-15,P-003773,14138,12,11658,1730,2026-09-15
PL-06,P-008469,23731,16,14505,221,2026-09-15
PL-05,P-005833,13546,17,12939,666,2026-09-15
PL-16,P-006642,13832,2,16689,78,2026-09-15
PL-19,P-006611,30059,11,6490,200,2026-09-15
PL-15,P-006932,24659,35,8422,35,2026-09-15
PL-20,P-001128,12534,30,8964,188,2026-09-15
PL-01,P-000990,29578,35,13642,283,2026-09-15
PL-09,P-002309,37150,8,15375,160,2026-09-15
PL-17,P-001533,17448,27,15268,134,2026-09-15
PL-17,P-005994,27787,15,8676,436,2026-09-15
PL-01,P-009824,28188,3,4058,59,2026-09-15
PL-04,P-009770,29115,25,7618,1822,2026-09-15
PL-15,P-010628,16970,5,5978,1907,2026-09-15
PL-17,P-009696,36747,7,16459,610,2026-09-15
PL-02,P-010213,36427,29,16904,213,2026-09-15
PL-15,P-009971,38833,33,14626,797,2026-09-15
PL-01,P-003954,36235,16,12027,1490,2026-09-15
PL-08,P-011612,13488,14,2940,389,2026-09-15
PL-01,P-003109,29467,12,3783,452,2026-09-15
PL-02,P-009218,36400,31,1469,166,2026-09-15
PL-14,P-001321,25061,4,661,568,2026-09-15
PL-07,P-003857,23016,28,6627,667,2026-09-15
PL-11,P-004418,15815,24,11734,790,2026-09-15
PL-16,P-007159,39677,24,9593,2016,2026-09-15
PL-03,P-010062,1248,30,12252,1404,2026-09-15
PL-01,P-002671,8062,30,2667,1366,2026-09-15
PL-12,P-006821,34733,24,6145,1583,2026-09-15
PL-04,P-001534,37341,23,12632,1283,2026-09-15
PL-02,P-005223,14249,15,1777,132,2026-09-15
PL-02,P-008550,28383,9,6735,309,2026-09-15
PL-13,P-008343,26157,1,9799,918,2026-09-15
PL-08,P-005692,4425,25,7366,584,2026-09-15
PL-01,P-000512,21341,5,14429,366,2026-09-15
PL-20,P-003132,32554,11,44,447,2026-09-15
PL-17,P-011674,13122,36,38,1580,2026-09-15
PL-20,P-006840,10375,21,15790,1190,2026-09-15
PL-18,P-005993,36297,9,11339,893,2026-09-15
PL-15,P-006823,2269,39,17486,896,2026-09-15
PL-09,P-006238,36685,22,14062,628,2026-09-15
PL-15,P-009058,19583,24,16317,904,2026-09-15
PL-17,P-004532,30559,9,11438,674,2026-09-15
PL-14,P-005188,29140,18,2885,202,2026-09-15
PL-18,P-005015,3340,29,12342,1265,2026-09-15
PL-18,P-005050,24448,36,2097,1544,2026-09-15
PL-17,P-006991,26911,19,9436,159,2026-09-15
PL-01,P-008078,3983,1,7397,752,2026-09-15
PL-19,P-004112,4950,35,4163,382,2026-09-15
PL-09,P-008660,30911,42,4474,1582,2026-09-15
PL-03,P-006174,25646,15,11926,1078,2026-09-15
PL-10,P-001513,38630,13,11008,150,2026-09-15
PL-02,P-009080,31162,37,3298,601,2026-09-15
PL-04,P-004122,16511,28,9555,482,2026-09-15
PL-01,P-009525,3243,41,11616,158,2026-09-15
PL-16,P-008321,20212,5,15179,209,2026-09-15
PL-12,P-007988,34329,42,11791,344,2026-09-15
PL-11,P-004073,20927,18,1905,529,2026-09-15
PL-10,P-006567,23539,16,7683,736,2026-09-15
PL-14,P-005511,17966,1,10604,1218,2026-09-15
PL-10,P-011241,26934,13,13884,414,2026-09-15
PL-02,P-000306,9025,12,9383,893,2026-09-15
PL-05,P-003104,21394,17,254,369,2026-09-15
PL-14,P-010416,22528,15,101,94,2026-09-15
PL-20,P-002151,11513,37,16056,984,2026-09-15
PL-05,P-011286,26409,29,5080,1046,2026-09-15
PL-20,P-002161,18872,9,13015,809,2026-09-15
PL-11,P-011566,17726,35,4619,643,2026-09-15
PL-07,P-002257,23073,23,7188,918,2026-09-15
PL-08,P-010397,7459,11,8399,1243,2026-09-15
PL-07,P-003684,13905,0,17935,223,2026-09-15
PL-04,P-008330,24885,26,16377,882,2026-09-15
PL-18,P-011396,4017,39,866,134,2026-09-15
PL-02,P-010958,35891,40,7254,179,2026-09-15
PL-11,P-010982,21473,31,14123,605,2026-09-15
PL-04,P-003293,39617,10,7125,385,2026-09-15
PL-10,P-002523,31566,22,15788,898,2026-09-15
PL-16,P-007979,17788,30,7391,136,2026-09-15
PL-17,P-007922,27266,3,8816,822,2026-09-15
PL-13,P-007389,21120,30,9532,162,2026-09-15
PL-02,P-007281,17676,32,12309,1272,2026-09-15
PL-14,P-004667,7164,40,10841,250,2026-09-15
PL-06,P-002879,13865,9,8474,620,2026-09-15
PL-08,P-009787,13979,16,1696,156,2026-09-15
PL-17,P-004322,1467,10,1117,1381,2026-09-15
PL-07,P-003684,23997,15,13491,228,2026-09-15
PL-07,P-007424,19410,38,2017,1045,2026-09-15
PL-04,P-008521,2454,22,8783,919,2026-09-15
PL-10,P-006376,34144,39,16,932,2026-09-15
PL-17,P-011156,4780,13,3786,1123,2026-09-15
PL-06,P-009776,28769,11,8178,260,2026-09-15
PL-15,P-005873,17288,2,7784,670,2026-09-15
PL-16,P-010073,16408,20,850,302,2026-09-15
PL-20,P-005432,5575,39,16554,569,2026-09-15
PL-16,P-002993,17216,8,6984,504,2026-09-15
PL-11,P-004510,14991,12,13409,239,2026-09-15
PL-15,P-000511,8395,25,544,860,2026-09-15
PL-06,P-002589,17547,23,7947,763,2026-09-15
PL-13,P-007921,26598,12,7362,574,2026-09-15
PL-08,P-004359,9649,39,3091,1149,2026-09-15
PL-12,P-010581,12084,19,6271,494,2026-09-15
PL-18,P-002691,35024,2,1527,442,2026-09-15
PL-02,P-006885,34009,2,16869,1772,2026-09-15
PL-01,P-000247,17215,30,5129,228,2026-09-15
PL-13,P-007031,26226,9,14749,899,2026-09-15
PL-17,P-008796,16031,15,1459,646,2026-09-15
PL-04,P-004137,12962,13,3547,850,2026-09-15
PL-03,P-004281,12303,32,7947,910,2026-09-15
PL-19,P-011289,13762,22,1651,98,2026-09-15
PL-17,P-010717,15349,33,14834,1052,2026-09-15
PL-11,P-009052,27059,18,11904,662,2026-09-15
PL-13,P-008978,17494,7,14479,190,2026-09-15
PL-12,P-011038,21751,8,11159,181,2026-09-15
PL-03,P-005526,10054,33,3120,1108,2026-09-15
PL-14,P-002071,36167,29,1020,84,2026-09-15
PL-07,P-011155,5123,23,7684,295,2026-09-15
