customer_id,customer_name,customer_type,region,country,tier_rank,otif_target_pct,penalty_usd_per_day,annual_revenue_usd,contract_type
C-09288,Bluepeak Systems 09288,Tier-1,NA-MX,Mexico,360,95,971,900000,LTA
C-09289,Baltia Motors 09289,OEM,SA,Argentina,105,98,45398,18300000,LTA
C-09290,Sumida Distribution 09290,Distributor,NA-MX,Mexico,289,95,669,2300000,spot
C-09291,Baltia Motors 09291,OEM,APAC-NE,Japan,52,98,43274,56500000,LTA
C-09292,Kestrel Motors 09292,OEM,NA-MX,Mexico,298,98,18259,56100000,consignment
C-09293,Bluepeak Distribution 09293,Aftermarket,NA-MX,Mexico,422,95,548,3600000,consignment
C-09294,Norvia Distribution 09294,Distributor,NA-US,United States,460,95,3220,4100000,spot
C-09295,Cordis Motors 09295,OEM,APAC-IN,India,40,98,34277,43300000,consignment
C-09296,Bluepeak Distribution 09296,Distributor,EMEA-E,Turkey,320,95,258,3400000,LTA
C-09297,Orion Motors 09297,OEM,EMEA-W,Italy,471,98,48030,21900000,consignment
C-09298,Cordis Distribution 09298,Distributor,EMEA-W,France,336,95,3293,4200000,LTA
C-09299,Norvia Systems 09299,Tier-1,APAC-NE,South Korea,353,95,602,1100000,consignment
C-09300,Cordis Distribution 09300,Distributor,APAC-IN,India,95,95,1441,3600000,spot
C-09301,Cordis Systems 09301,Tier-1,SA,Argentina,311,95,1931,4400000,spot
C-09302,Orion Systems 09302,Tier-1,EMEA-W,France,249,95,1165,4400000,spot
C-09303,Norvia Motors 09303,OEM,NA-MX,Mexico,450,98,13845,27500000,spot
C-09304,Orion Systems 09304,Tier-1,APAC-IN,India,17,95,1924,3800000,consignment
C-09305,Bluepeak Motors 09305,OEM,EMEA-E,Turkey,497,98,32267,33900000,consignment
C-09306,Vantage Systems 09306,Tier-1,APAC-NE,Japan,381,95,1364,3000000,LTA
C-09307,Cordis Distribution 09307,Aftermarket,APAC-IN,India,489,95,2051,1000000,LTA
C-09308,Cordis Distribution 09308,Aftermarket,APAC-SE,Malaysia,171,95,359,4300000,LTA
C-09309,Kestrel Systems 09309,Tier-1,APAC-NE,South Korea,81,95,1319,3300000,consignment
C-09310,Sumida Motors 09310,OEM,APAC-IN,India,303,98,49081,31400000,consignment
C-09311,Orion Distribution 09311,Distributor,APAC-NE,South Korea,16,95,2340,200000,LTA
C-09312,Vantage Distribution 09312,Distributor,APAC-NE,South Korea,192,95,1299,900000,LTA
C-09313,Cordis Motors 09313,OEM,APAC-NE,China,143,98,38788,8800000,consignment
C-09314,Sumida Systems 09314,Tier-1,EMEA-E,Turkey,373,95,1584,5200000,LTA
C-09315,Cordis Distribution 09315,Aftermarket,APAC-NE,South Korea,228,95,1337,100000,consignment
C-09316,Vantage Systems 09316,Tier-1,APAC-NE,China,495,95,2114,5800000,consignment
C-09317,Vantage Distribution 09317,Distributor,APAC-NE,Taiwan,138,95,124,1800000,consignment
C-09318,Bluepeak Distribution 09318,Distributor,APAC-IN,India,109,95,2011,4400000,LTA
C-09319,Sumida Motors 09319,OEM,APAC-SE,Indonesia,27,98,33037,77300000,consignment
C-09320,Vantage Systems 09320,Tier-1,EMEA-E,Turkey,479,95,2155,4600000,spot
C-09321,Baltia Motors 09321,OEM,APAC-SE,Thailand,269,98,21954,85600000,LTA
C-09322,Delantra Systems 09322,Tier-1,NA-MX,Mexico,386,95,1905,5700000,consignment
C-09323,Cordis Distribution 09323,Distributor,NA-US,United States,62,95,3707,3100000,spot
C-09324,Baltia Systems 09324,Tier-1,APAC-IN,India,67,95,2168,4500000,consignment
C-09325,Atlas Distribution 09325,Aftermarket,EMEA-W,Italy,91,95,1108,200000,LTA
C-09326,Delantra Motors 09326,OEM,EMEA-W,France,152,98,34276,24100000,consignment
C-09327,Baltia Distribution 09327,Distributor,SA,Argentina,66,95,3223,3400000,LTA
C-09328,Sumida Distribution 09328,Distributor,EMEA-E,Romania,171,95,1956,1100000,LTA
C-09329,Norvia Motors 09329,OEM,EMEA-W,Germany,218,98,59504,21400000,spot
C-09330,Sumida Motors 09330,OEM,NA-MX,Mexico,404,98,15764,5200000,spot
C-09331,Bluepeak Motors 09331,OEM,EMEA-E,Romania,264,98,14463,35200000,consignment
C-09332,Atlas Motors 09332,OEM,APAC-NE,South Korea,133,98,9094,5700000,LTA
C-09333,Vantage Distribution 09333,Aftermarket,NA-US,United States,251,95,3630,1900000,spot
C-09334,Kestrel Motors 09334,OEM,APAC-IN,India,230,98,22022,37500000,LTA
C-09335,Delantra Motors 09335,OEM,APAC-SE,Thailand,487,98,22600,16800000,consignment
C-09336,Baltia Distribution 09336,Aftermarket,NA-MX,Mexico,454,95,1107,900000,LTA
C-09337,Cordis Distribution 09337,Aftermarket,NA-US,United States,298,95,526,2200000,spot
C-09338,Orion Distribution 09338,Distributor,APAC-NE,Taiwan,109,95,2430,3800000,LTA
C-09339,Baltia Motors 09339,OEM,EMEA-E,Turkey,419,98,23519,72700000,LTA
C-09340,Atlas Distribution 09340,Distributor,NA-US,United States,50,95,1849,2400000,consignment
C-09341,Vantage Motors 09341,OEM,EMEA-W,Spain,192,98,44796,60900000,consignment
C-09342,Delantra Motors 09342,OEM,EMEA-E,Turkey,220,98,51666,83400000,spot
C-09343,Bluepeak Distribution 09343,Aftermarket,EMEA-E,Czechia,485,95,2764,2800000,consignment
C-09344,Kestrel Motors 09344,OEM,APAC-NE,Taiwan,271,98,7817,48200000,consignment
C-09345,Vantage Motors 09345,OEM,NA-US,United States,338,98,8695,55700000,consignment
C-09346,Bluepeak Motors 09346,OEM,NA-US,United States,132,98,33311,44000000,LTA
C-09347,Cordis Distribution 09347,Distributor,SA,Brazil,444,95,3533,300000,spot
C-09348,Kestrel Motors 09348,OEM,NA-MX,Mexico,11,98,46020,2700000,spot
C-09349,Delantra Systems 09349,Tier-1,NA-MX,Mexico,253,95,1207,1300000,spot
C-09350,Baltia Distribution 09350,Distributor,EMEA-W,Germany,355,95,282,5100000,LTA
C-09351,Bluepeak Distribution 09351,Aftermarket,APAC-IN,India,91,95,634,3300000,spot
C-09352,Orion Systems 09352,Tier-1,EMEA-W,France,32,95,1287,2300000,spot
C-09353,Kestrel Motors 09353,OEM,NA-MX,Mexico,213,98,49872,52800000,spot
C-09354,Baltia Distribution 09354,Aftermarket,NA-US,United States,374,95,3140,4000000,consignment
C-09355,Kestrel Motors 09355,OEM,EMEA-E,Czechia,121,98,20539,88300000,spot
C-09356,Orion Systems 09356,Tier-1,APAC-SE,Indonesia,342,95,3927,4800000,LTA
C-09357,Delantra Motors 09357,OEM,NA-MX,Mexico,99,98,49257,16200000,spot
C-09358,Kestrel Distribution 09358,Aftermarket,EMEA-W,France,25,95,467,3400000,consignment
C-09359,Bluepeak Distribution 09359,Distributor,NA-US,United States,197,95,1513,2600000,LTA
C-09360,Cordis Distribution 09360,Aftermarket,APAC-SE,Thailand,417,95,1083,6000000,consignment
C-09361,Vantage Motors 09361,OEM,NA-MX,Mexico,364,98,53870,70000000,LTA
C-09362,Kestrel Motors 09362,OEM,NA-US,United States,278,98,41376,56400000,LTA
C-09363,Cordis Systems 09363,Tier-1,APAC-NE,South Korea,115,95,3310,3900000,LTA
C-09364,Sumida Distribution 09364,Aftermarket,APAC-SE,Indonesia,310,95,2224,2800000,spot
C-09365,Vantage Distribution 09365,Distributor,NA-MX,Mexico,216,95,3180,2800000,spot
C-09366,Bluepeak Systems 09366,Tier-1,NA-MX,Mexico,19,95,2643,5300000,LTA
C-09367,Sumida Distribution 09367,Aftermarket,APAC-IN,India,141,95,932,3700000,LTA
C-09368,Norvia Distribution 09368,Distributor,NA-MX,Mexico,202,95,263,6000000,consignment
C-09369,Delantra Distribution 09369,Distributor,APAC-SE,Vietnam,356,95,408,1100000,LTA
C-09370,Bluepeak Motors 09370,OEM,APAC-IN,India,85,98,9141,27900000,consignment
C-09371,Sumida Systems 09371,Tier-1,EMEA-E,Turkey,36,95,1778,5000000,LTA
C-09372,Norvia Systems 09372,Tier-1,APAC-IN,India,350,95,1984,3300000,spot
C-09373,Orion Motors 09373,OEM,EMEA-E,Turkey,483,98,7552,26800000,consignment
C-09374,Delantra Systems 09374,Tier-1,SA,Argentina,346,95,879,400000,LTA
C-09375,Cordis Systems 09375,Tier-1,NA-MX,Mexico,185,95,2583,3300000,LTA
C-09376,Bluepeak Distribution 09376,Aftermarket,NA-MX,Mexico,453,95,691,2200000,spot
C-09377,Atlas Distribution 09377,Distributor,EMEA-E,Romania,382,95,1565,4900000,LTA
C-09378,Atlas Systems 09378,Tier-1,SA,Argentina,131,95,3838,700000,consignment
C-09379,Cordis Distribution 09379,Aftermarket,NA-MX,Mexico,438,95,2024,3700000,consignment
C-09380,Delantra Motors 09380,OEM,APAC-NE,South Korea,393,98,48096,43200000,LTA
C-09381,Norvia Distribution 09381,Aftermarket,APAC-IN,India,189,95,1432,3800000,LTA
C-09382,Delantra Distribution 09382,Aftermarket,EMEA-E,Czechia,22,95,1879,5900000,consignment
C-09383,Cordis Distribution 09383,Aftermarket,APAC-IN,India,77,95,1567,2000000,spot
C-09384,Delantra Motors 09384,OEM,NA-MX,Mexico,397,98,41689,44600000,LTA
C-09385,Vantage Motors 09385,OEM,SA,Argentina,310,98,39185,28900000,LTA
C-09386,Atlas Distribution 09386,Aftermarket,EMEA-W,Italy,141,95,2239,400000,spot
C-09387,Kestrel Motors 09387,OEM,NA-US,United States,394,98,40384,86000000,consignment
C-09388,Atlas Motors 09388,OEM,APAC-IN,India,129,98,41681,59800000,LTA
C-09389,Sumida Distribution 09389,Distributor,EMEA-W,Spain,34,95,1461,5400000,spot
C-09390,Kestrel Distribution 09390,Aftermarket,APAC-IN,India,287,95,2222,400000,spot
C-09391,Bluepeak Distribution 09391,Aftermarket,EMEA-E,Turkey,62,95,3647,1100000,LTA
C-09392,Bluepeak Motors 09392,OEM,APAC-NE,Taiwan,139,98,35123,29000000,spot
C-09393,Vantage Distribution 09393,Aftermarket,NA-US,United States,208,95,1607,2600000,consignment
C-09394,Vantage Distribution 09394,Aftermarket,SA,Brazil,487,95,2994,4800000,LTA
C-09395,Kestrel Motors 09395,OEM,EMEA-W,Germany,469,98,35771,21900000,consignment
C-09396,Orion Distribution 09396,Distributor,APAC-IN,India,274,95,3894,3300000,spot
C-09397,Sumida Distribution 09397,Distributor,APAC-IN,India,195,95,1413,2200000,LTA
C-09398,Baltia Motors 09398,OEM,APAC-NE,China,467,98,27231,36900000,LTA
C-09399,Sumida Motors 09399,OEM,APAC-NE,Japan,420,98,11797,89900000,LTA
C-09400,Orion Distribution 09400,Aftermarket,SA,Argentina,456,95,194,1800000,LTA
C-09401,Cordis Distribution 09401,Distributor,APAC-SE,Malaysia,370,95,3586,4200000,spot
C-09402,Bluepeak Motors 09402,OEM,NA-US,United States,11,98,23468,59900000,spot
C-09403,Delantra Distribution 09403,Distributor,EMEA-E,Poland,301,95,3364,4800000,spot
C-09404,Orion Motors 09404,OEM,APAC-SE,Vietnam,385,98,28209,59000000,consignment
C-09405,Orion Distribution 09405,Aftermarket,EMEA-E,Romania,359,95,275,5500000,spot
C-09406,Norvia Motors 09406,OEM,NA-MX,Mexico,214,98,7072,76400000,spot
C-09407,Sumida Distribution 09407,Aftermarket,NA-MX,Mexico,30,95,942,100000,LTA
C-09408,Orion Distribution 09408,Distributor,NA-US,United States,128,95,3808,3200000,spot
C-09409,Baltia Motors 09409,OEM,APAC-IN,India,371,98,40090,78500000,LTA
C-09410,Delantra Distribution 09410,Distributor,EMEA-W,France,223,95,1533,4500000,LTA
C-09411,Sumida Systems 09411,Tier-1,SA,Argentina,99,95,3081,3600000,LTA
C-09412,Sumida Motors 09412,OEM,EMEA-E,Romania,126,98,56461,59600000,spot
C-09413,Delantra Distribution 09413,Aftermarket,NA-US,United States,239,95,2133,2400000,consignment
C-09414,Delantra Distribution 09414,Aftermarket,EMEA-E,Czechia,268,95,3541,200000,spot
C-09415,Bluepeak Motors 09415,OEM,SA,Argentina,319,98,35691,23600000,LTA
C-09416,Sumida Distribution 09416,Distributor,APAC-SE,Indonesia,135,95,3600,4900000,spot
C-09417,Atlas Motors 09417,OEM,APAC-IN,India,74,98,23677,56500000,LTA
C-09418,Orion Distribution 09418,Distributor,APAC-SE,Malaysia,183,95,2065,6000000,spot
C-09419,Sumida Distribution 09419,Distributor,APAC-NE,South Korea,187,95,556,3800000,LTA
C-09420,Kestrel Systems 09420,Tier-1,APAC-NE,Japan,26,95,3817,2800000,consignment
C-09421,Delantra Motors 09421,OEM,NA-MX,Mexico,101,98,52007,32100000,consignment
C-09422,Atlas Distribution 09422,Aftermarket,SA,Brazil,287,95,382,2800000,spot
C-09423,Baltia Distribution 09423,Aftermarket,SA,Argentina,392,95,1267,800000,spot
C-09424,Delantra Systems 09424,Tier-1,APAC-NE,Taiwan,11,95,2830,3900000,consignment
C-09425,Baltia Motors 09425,OEM,APAC-IN,India,152,98,43920,88600000,spot
C-09426,Norvia Systems 09426,Tier-1,APAC-IN,India,212,95,940,1200000,LTA
C-09427,Norvia Distribution 09427,Aftermarket,EMEA-E,Poland,53,95,241,3800000,consignment
C-09428,Sumida Motors 09428,OEM,NA-US,United States,286,98,46033,22000000,LTA
C-09429,Delantra Motors 09429,OEM,SA,Argentina,299,98,7248,44900000,LTA
C-09430,Orion Distribution 09430,Distributor,EMEA-E,Poland,96,95,3400,3100000,LTA
C-09431,Norvia Motors 09431,OEM,APAC-NE,South Korea,493,98,30587,3300000,LTA
C-09432,Sumida Distribution 09432,Distributor,EMEA-W,Italy,84,95,2701,2400000,spot
C-09433,Baltia Distribution 09433,Aftermarket,APAC-IN,India,161,95,1016,6000000,LTA
C-09434,Kestrel Systems 09434,Tier-1,APAC-NE,Taiwan,203,95,918,1000000,spot
C-09435,Cordis Distribution 09435,Aftermarket,NA-US,United States,338,95,3123,3200000,LTA
C-09436,Sumida Distribution 09436,Distributor,EMEA-W,Italy,78,95,2888,2900000,spot
C-09437,Bluepeak Motors 09437,OEM,EMEA-E,Czechia,331,98,49626,27900000,consignment
C-09438,Bluepeak Motors 09438,OEM,EMEA-E,Poland,459,98,42071,54700000,consignment
C-09439,Bluepeak Distribution 09439,Aftermarket,EMEA-W,Germany,78,95,1985,5100000,spot
C-09440,Vantage Systems 09440,Tier-1,SA,Argentina,275,95,3606,1400000,LTA
C-09441,Bluepeak Systems 09441,Tier-1,NA-MX,Mexico,35,95,437,1200000,spot
C-09442,Baltia Motors 09442,OEM,EMEA-E,Romania,387,98,42948,56800000,consignment
C-09443,Sumida Motors 09443,OEM,APAC-NE,Taiwan,420,98,32121,9800000,consignment
C-09444,Orion Distribution 09444,Distributor,SA,Argentina,268,95,2984,900000,LTA
C-09445,Atlas Systems 09445,Tier-1,NA-MX,Mexico,333,95,1640,3400000,spot
C-09446,Cordis Motors 09446,OEM,APAC-SE,Vietnam,412,98,46309,15300000,LTA
C-09447,Orion Distribution 09447,Distributor,EMEA-E,Romania,292,95,1024,3600000,consignment
C-09448,Kestrel Motors 09448,OEM,SA,Brazil,380,98,37732,30300000,spot
C-09449,Bluepeak Motors 09449,OEM,APAC-NE,South Korea,122,98,50884,24200000,consignment
C-09450,Kestrel Distribution 09450,Distributor,NA-US,United States,143,95,2481,2900000,spot
C-09451,Baltia Motors 09451,OEM,EMEA-E,Romania,402,98,13212,39500000,spot
C-09452,Sumida Distribution 09452,Distributor,EMEA-E,Czechia,261,95,1798,3500000,spot
C-09453,Orion Motors 09453,OEM,SA,Brazil,135,98,27994,83400000,consignment
C-09454,Delantra Motors 09454,OEM,EMEA-E,Turkey,477,98,17857,64500000,consignment
C-09455,Bluepeak Distribution 09455,Aftermarket,APAC-IN,India,81,95,3020,5300000,LTA
C-09456,Bluepeak Distribution 09456,Distributor,EMEA-E,Czechia,341,95,1550,4900000,spot
C-09457,Delantra Distribution 09457,Distributor,APAC-SE,Vietnam,233,95,930,3000000,LTA
C-09458,Norvia Distribution 09458,Distributor,NA-MX,Mexico,228,95,599,4100000,LTA
C-09459,Kestrel Motors 09459,OEM,EMEA-E,Czechia,164,98,19978,52900000,LTA
C-09460,Norvia Motors 09460,OEM,APAC-NE,Taiwan,240,98,34848,65000000,LTA
C-09461,Baltia Distribution 09461,Distributor,NA-MX,Mexico,272,95,2262,3200000,LTA
C-09462,Delantra Systems 09462,Tier-1,EMEA-E,Poland,492,95,2229,6000000,LTA
C-09463,Vantage Systems 09463,Tier-1,APAC-NE,South Korea,143,95,3927,3400000,spot
C-09464,Bluepeak Distribution 09464,Aftermarket,EMEA-E,Poland,35,95,2583,5300000,LTA
C-09465,Kestrel Motors 09465,OEM,NA-US,United States,161,98,14040,41500000,consignment
C-09466,Delantra Motors 09466,OEM,NA-US,United States,116,98,51616,41900000,LTA
C-09467,Vantage Distribution 09467,Distributor,NA-US,United States,373,95,3076,500000,LTA
C-09468,Kestrel Systems 09468,Tier-1,APAC-NE,South Korea,455,95,508,400000,consignment
C-09469,Delantra Distribution 09469,Distributor,APAC-NE,Taiwan,50,95,2178,2900000,LTA
C-09470,Delantra Distribution 09470,Aftermarket,APAC-NE,South Korea,371,95,3004,5500000,spot
C-09471,Cordis Distribution 09471,Aftermarket,SA,Argentina,20,95,2858,1500000,spot
C-09472,Cordis Motors 09472,OEM,EMEA-W,Italy,37,98,48130,77500000,spot
C-09473,Cordis Motors 09473,OEM,APAC-IN,India,203,98,24648,42200000,LTA
C-09474,Cordis Distribution 09474,Distributor,APAC-NE,South Korea,233,95,129,1500000,spot
C-09475,Cordis Distribution 09475,Aftermarket,APAC-SE,Indonesia,64,95,2969,3100000,LTA
C-09476,Delantra Distribution 09476,Aftermarket,APAC-SE,Indonesia,38,95,34,4500000,consignment
C-09477,Orion Systems 09477,Tier-1,APAC-NE,China,29,95,3288,2800000,LTA
C-09478,Kestrel Motors 09478,OEM,EMEA-E,Czechia,385,98,46368,66800000,consignment
C-09479,Cordis Motors 09479,OEM,EMEA-E,Czechia,85,98,23381,79000000,LTA
C-09480,Orion Distribution 09480,Distributor,APAC-NE,South Korea,428,95,2313,1600000,LTA
C-09481,Bluepeak Distribution 09481,Distributor,SA,Argentina,213,95,879,1200000,LTA
C-09482,Vantage Motors 09482,OEM,APAC-SE,Thailand,272,98,9803,74400000,spot
C-09483,Vantage Motors 09483,OEM,APAC-IN,India,100,98,21734,6700000,spot
C-09484,Baltia Systems 09484,Tier-1,SA,Argentina,209,95,39,4000000,LTA
C-09485,Bluepeak Distribution 09485,Distributor,NA-MX,Mexico,96,95,1804,1700000,LTA
C-09486,Cordis Motors 09486,OEM,NA-US,United States,453,98,44457,5600000,spot
C-09487,Vantage Distribution 09487,Distributor,EMEA-E,Romania,106,95,2548,1800000,LTA
C-09488,Cordis Distribution 09488,Distributor,APAC-NE,Japan,87,95,1903,5000000,spot
C-09489,Atlas Distribution 09489,Aftermarket,SA,Brazil,116,95,2615,1500000,consignment
C-09490,Cordis Distribution 09490,Distributor,NA-MX,Mexico,449,95,3084,2300000,LTA
C-09491,Cordis Distribution 09491,Aftermarket,APAC-NE,China,263,95,1552,700000,LTA
C-09492,Delantra Systems 09492,Tier-1,NA-US,United States,151,95,1129,2800000,consignment
C-09493,Bluepeak Distribution 09493,Distributor,EMEA-E,Romania,471,95,3541,2700000,LTA
C-09494,Cordis Distribution 09494,Distributor,NA-US,United States,422,95,1342,5100000,LTA
C-09495,Bluepeak Systems 09495,Tier-1,APAC-IN,India,255,95,2586,4800000,LTA
C-09496,Bluepeak Distribution 09496,Distributor,SA,Brazil,402,95,3641,3800000,LTA
C-09497,Delantra Systems 09497,Tier-1,APAC-NE,Taiwan,435,95,3466,4100000,spot
C-09498,Bluepeak Motors 09498,OEM,APAC-IN,India,310,98,34177,45800000,LTA
C-09499,Kestrel Distribution 09499,Distributor,APAC-SE,Malaysia,266,95,2242,4600000,spot
C-09500,Orion Distribution 09500,Distributor,APAC-IN,India,215,95,2476,3700000,LTA
C-09501,Norvia Distribution 09501,Aftermarket,APAC-NE,Taiwan,272,95,3155,4400000,spot
C-09502,Norvia Systems 09502,Tier-1,NA-US,United States,340,95,562,3800000,spot
C-09503,Atlas Distribution 09503,Distributor,EMEA-E,Czechia,158,95,1703,4200000,spot
C-09504,Norvia Distribution 09504,Distributor,NA-MX,Mexico,150,95,2451,600000,LTA
C-09505,Norvia Distribution 09505,Aftermarket,APAC-IN,India,361,95,732,3600000,consignment
C-09506,Bluepeak Distribution 09506,Aftermarket,APAC-IN,India,473,95,3257,2100000,spot
C-09507,Norvia Motors 09507,OEM,APAC-SE,Indonesia,269,98,50929,41700000,consignment
C-09508,Delantra Motors 09508,OEM,NA-US,United States,247,98,47213,49200000,LTA
C-09509,Norvia Motors 09509,OEM,APAC-SE,Indonesia,482,98,51828,61700000,consignment
C-09510,Norvia Motors 09510,OEM,SA,Argentina,241,98,50262,40400000,spot
C-09511,Delantra Distribution 09511,Distributor,NA-US,United States,399,95,3566,5400000,LTA
C-09512,Bluepeak Distribution 09512,Distributor,APAC-IN,India,188,95,3698,600000,LTA
C-09513,Sumida Distribution 09513,Aftermarket,EMEA-W,Germany,228,95,3442,4100000,LTA
C-09514,Kestrel Systems 09514,Tier-1,NA-US,United States,457,95,1535,3700000,spot
C-09515,Delantra Motors 09515,OEM,EMEA-E,Romania,427,98,31602,40900000,LTA
C-09516,Kestrel Distribution 09516,Distributor,SA,Brazil,345,95,2966,3500000,LTA
C-09517,Orion Distribution 09517,Distributor,NA-US,United States,63,95,2397,1700000,spot
C-09518,Bluepeak Systems 09518,Tier-1,NA-MX,Mexico,421,95,2174,5500000,spot
C-09519,Kestrel Motors 09519,OEM,NA-MX,Mexico,96,98,39337,41700000,spot
C-09520,Kestrel Distribution 09520,Distributor,NA-MX,Mexico,292,95,440,6000000,LTA
C-09521,Baltia Motors 09521,OEM,NA-MX,Mexico,82,98,54362,71900000,LTA
C-09522,Kestrel Distribution 09522,Distributor,SA,Argentina,426,95,2507,3800000,spot
C-09523,Delantra Motors 09523,OEM,NA-MX,Mexico,424,98,51734,41100000,LTA
C-09524,Baltia Systems 09524,Tier-1,SA,Argentina,157,95,535,900000,LTA
C-09525,Baltia Systems 09525,Tier-1,EMEA-E,Turkey,394,95,831,2600000,spot
C-09526,Delantra Distribution 09526,Distributor,APAC-IN,India,248,95,979,2200000,LTA
C-09527,Baltia Distribution 09527,Aftermarket,APAC-SE,Indonesia,365,95,2733,700000,consignment
C-09528,Baltia Systems 09528,Tier-1,APAC-IN,India,420,95,2677,4400000,spot
C-09529,Sumida Systems 09529,Tier-1,APAC-SE,Malaysia,193,95,3397,3200000,LTA
C-09530,Delantra Motors 09530,OEM,APAC-IN,India,487,98,52808,42800000,spot
C-09531,Cordis Distribution 09531,Aftermarket,APAC-NE,China,487,95,641,1000000,spot
C-09532,Atlas Systems 09532,Tier-1,APAC-SE,Malaysia,140,95,1717,4100000,consignment
C-09533,Kestrel Motors 09533,OEM,APAC-IN,India,403,98,22305,48600000,spot
C-09534,Norvia Motors 09534,OEM,APAC-IN,India,390,98,58067,74800000,LTA
C-09535,Cordis Systems 09535,Tier-1,APAC-SE,Thailand,429,95,1667,5500000,LTA
C-09536,Delantra Motors 09536,OEM,EMEA-W,France,492,98,40723,74800000,LTA
C-09537,Kestrel Motors 09537,OEM,APAC-SE,Vietnam,113,98,40146,68500000,consignment
C-09538,Orion Motors 09538,OEM,SA,Argentina,472,98,42867,82500000,LTA
C-09539,Sumida Distribution 09539,Distributor,APAC-SE,Vietnam,435,95,1355,4900000,spot
C-09540,Bluepeak Distribution 09540,Aftermarket,SA,Argentina,361,95,1266,5100000,spot
C-09541,Delantra Distribution 09541,Aftermarket,EMEA-E,Romania,26,95,3327,300000,spot
C-09542,Delantra Motors 09542,OEM,APAC-NE,Japan,156,98,13143,15300000,LTA
C-09543,Norvia Distribution 09543,Distributor,SA,Brazil,98,95,1105,4100000,spot
C-09544,Vantage Systems 09544,Tier-1,EMEA-E,Poland,180,95,3836,3300000,spot
