fg_id,description,program,fg_family,plant_id,price_usd,std_cost_usd,margin_pct,weekly_volume,lifecycle
FG-07562,Exterior module assembly 07562,Hybrid D-Sedan,Interior module,PL-02,3063.19,2496.5,18.5,2365,mature
FG-07563,Thermal system assembly 07563,BEV Compact,Body-in-white,PL-20,1846.13,1530.44,17.1,1591,mature
FG-07564,Chassis & suspension assembly 07564,D-Sedan,Exterior module,PL-06,3509.79,3000.87,14.5,383,mature
FG-07565,Thermal system assembly 07565,D-Sedan,Exterior module,PL-07,1052.42,932.44,11.4,3724,run-out
FG-07566,Interior module assembly 07566,E-Van Commercial,Body-in-white,PL-07,771.41,631.01,18.2,695,run-out
FG-07567,Exterior module assembly 07567,E-Van Commercial,Chassis & suspension,PL-01,3249.2,2511.63,22.7,75,mature
FG-07568,Electrical & electronics assembly 07568,B-Hatch Facelift,Interior module,PL-18,3296.57,3032.84,8,2853,ramp-up
FG-07569,Interior module assembly 07569,D-Sedan,Exterior module,PL-02,542.95,427.3,21.3,2377,mature
FG-07570,Thermal system assembly 07570,BEV Compact,Exterior module,PL-13,4054,3733.73,7.9,819,mature
FG-07571,Thermal system assembly 07571,E-Van Commercial,Service kit,PL-03,1891.42,1399.65,26,345,mature
FG-07572,Chassis & suspension assembly 07572,B-Hatch Facelift,Chassis & suspension,PL-04,3644.8,3422.47,6.1,3043,mature
FG-07573,Powertrain assembly 07573,BEV Compact,E-drive,PL-17,2200.84,1681.44,23.6,668,ramp-up
FG-07574,Body-in-white assembly 07574,D-Sedan,Interior module,PL-17,174.63,163.98,6.1,3404,mature
FG-07575,Exterior module assembly 07575,C-SUV Gen4,Chassis & suspension,PL-08,1283.12,1031.63,19.6,1724,run-out
FG-07576,Service kit assembly 07576,D-Sedan,Thermal system,PL-07,4055.89,3585.41,11.6,1293,ramp-up
FG-07577,Chassis & suspension assembly 07577,BEV Crossover,Electrical & electronics,PL-07,2037.98,1571.28,22.9,2321,ramp-up
FG-07578,Chassis & suspension assembly 07578,Pickup Midsize,Electrical & electronics,PL-15,2949.96,2625.46,11,2795,run-out
FG-07579,Thermal system assembly 07579,Pickup Midsize,E-drive,PL-10,325.21,295.94,9,2884,mature
FG-07580,E-drive assembly 07580,BEV Crossover,E-drive,PL-07,1499.32,1395.87,6.9,2968,mature
FG-07581,Body-in-white assembly 07581,B-Hatch Facelift,Electrical & electronics,PL-14,3921.78,3349.2,14.6,2849,mature
FG-07582,Chassis & suspension assembly 07582,Hybrid D-Sedan,Interior module,PL-05,2889.76,2242.45,22.4,2142,mature
FG-07583,E-drive assembly 07583,Pickup Midsize,Chassis & suspension,PL-11,1619.12,1418.35,12.4,1849,ramp-up
FG-07584,Powertrain assembly 07584,D-Sedan,Electrical & electronics,PL-06,2877.59,2290.56,20.4,3328,mature
FG-07585,Body-in-white assembly 07585,E-Van Commercial,E-drive,PL-08,2955.21,2760.17,6.6,894,ramp-up
FG-07586,Electrical & electronics assembly 07586,BEV Crossover,Thermal system,PL-20,436.81,349.45,20,2052,ramp-up
FG-07587,Powertrain assembly 07587,Aftermarket Service,Exterior module,PL-01,3156.84,2626.49,16.8,3553,mature
FG-07588,Exterior module assembly 07588,B-Hatch Facelift,Electrical & electronics,PL-02,96.27,80.96,15.9,2658,ramp-up
FG-07589,Service kit assembly 07589,B-Hatch Facelift,Electrical & electronics,PL-11,2096.76,1683.7,19.7,2012,mature
FG-07590,Service kit assembly 07590,E-Van Commercial,Service kit,PL-14,1811.93,1683.28,7.1,591,run-out
FG-07591,Powertrain assembly 07591,E-Van Commercial,Body-in-white,PL-01,2475.9,1938.63,21.7,941,mature
FG-07592,Chassis & suspension assembly 07592,Pickup Midsize,Exterior module,PL-15,3303.97,2468.07,25.3,2480,run-out
FG-07593,Interior module assembly 07593,B-Hatch Facelift,Interior module,PL-11,3850.51,3022.65,21.5,3548,run-out
FG-07594,Powertrain assembly 07594,B-Hatch Facelift,Chassis & suspension,PL-01,2394.02,2140.25,10.6,851,mature
FG-07595,Exterior module assembly 07595,Hybrid D-Sedan,Interior module,PL-18,814.38,671.86,17.5,1427,mature
FG-07596,Interior module assembly 07596,D-Sedan,Chassis & suspension,PL-01,3497.33,2944.75,15.8,1778,mature
FG-07597,Chassis & suspension assembly 07597,Hybrid D-Sedan,Electrical & electronics,PL-08,1956.05,1680.25,14.1,2196,ramp-up
FG-07598,Interior module assembly 07598,E-Van Commercial,Body-in-white,PL-13,3339.99,2822.29,15.5,3378,run-out
FG-07599,Service kit assembly 07599,Hybrid D-Sedan,Thermal system,PL-13,3110.92,2886.93,7.2,436,run-out
FG-07600,Exterior module assembly 07600,BEV Crossover,Chassis & suspension,PL-18,1606.07,1241.49,22.7,775,mature
FG-07601,Interior module assembly 07601,BEV Crossover,Interior module,PL-09,2163.53,1893.09,12.5,1560,mature
FG-07602,Exterior module assembly 07602,D-Sedan,E-drive,PL-20,3274.83,3009.57,8.1,2401,run-out
FG-07603,Thermal system assembly 07603,Aftermarket Service,Thermal system,PL-11,1384.68,1291.91,6.7,304,run-out
FG-07604,Chassis & suspension assembly 07604,B-Hatch Facelift,Exterior module,PL-20,182.93,152.38,16.7,936,run-out
FG-07605,Service kit assembly 07605,Pickup Midsize,Body-in-white,PL-10,1458.66,1134.84,22.2,817,mature
FG-07606,Exterior module assembly 07606,Pickup Midsize,Service kit,PL-13,2446.56,1942.57,20.6,950,mature
FG-07607,Thermal system assembly 07607,Pickup Midsize,Body-in-white,PL-09,3820.39,2964.62,22.4,2717,mature
FG-07608,Exterior module assembly 07608,Hybrid D-Sedan,Service kit,PL-03,3403.7,2916.97,14.3,1185,run-out
FG-07609,Powertrain assembly 07609,BEV Crossover,Thermal system,PL-18,527.67,434.27,17.7,2273,mature
FG-07610,Interior module assembly 07610,Pickup Midsize,Interior module,PL-01,2726.24,2153.73,21,3296,run-out
FG-07611,E-drive assembly 07611,B-Hatch Facelift,Body-in-white,PL-12,1528.32,1413.7,7.5,1149,mature
FG-07612,Thermal system assembly 07612,Hybrid D-Sedan,Interior module,PL-20,447.23,393.56,12,1687,ramp-up
FG-07613,Interior module assembly 07613,B-Hatch Facelift,Electrical & electronics,PL-06,3757.36,3453.01,8.1,23,run-out
FG-07614,Body-in-white assembly 07614,B-Hatch Facelift,E-drive,PL-12,3453,2658.81,23,3606,mature
FG-07615,Body-in-white assembly 07615,C-SUV Gen4,Service kit,PL-14,1784.27,1497,16.1,3548,run-out
FG-07616,E-drive assembly 07616,D-Sedan,Electrical & electronics,PL-05,2890.4,2670.73,7.6,67,mature
FG-07617,Powertrain assembly 07617,E-Van Commercial,Thermal system,PL-20,2615.07,2220.19,15.1,2634,mature
FG-07618,Chassis & suspension assembly 07618,BEV Crossover,Interior module,PL-15,1433.98,1151.49,19.7,1070,ramp-up
FG-07619,Interior module assembly 07619,BEV Compact,Electrical & electronics,PL-19,3099.61,2953.93,4.7,2089,mature
FG-07620,Thermal system assembly 07620,BEV Crossover,Chassis & suspension,PL-08,3158.16,2438.1,22.8,2751,mature
FG-07621,Powertrain assembly 07621,Hybrid D-Sedan,Chassis & suspension,PL-12,578.68,537.02,7.2,2902,run-out
FG-07622,Service kit assembly 07622,D-Sedan,Thermal system,PL-14,3409.41,3191.21,6.4,3683,run-out
FG-07623,Powertrain assembly 07623,C-SUV Gen4,E-drive,PL-19,3531.25,3224.03,8.7,3421,ramp-up
FG-07624,Body-in-white assembly 07624,C-SUV Gen4,E-drive,PL-02,3608.48,3059.99,15.2,2283,mature
FG-07625,Body-in-white assembly 07625,D-Sedan,Interior module,PL-03,671.63,606.48,9.7,534,mature
FG-07626,E-drive assembly 07626,C-SUV Gen5,Exterior module,PL-17,1122.54,855.38,23.8,1770,run-out
FG-07627,Electrical & electronics assembly 07627,C-SUV Gen5,Powertrain,PL-17,681.65,611.44,10.3,2198,ramp-up
FG-07628,Service kit assembly 07628,C-SUV Gen4,Electrical & electronics,PL-16,4067.4,3668.79,9.8,3790,run-out
FG-07629,Powertrain assembly 07629,D-Sedan,Service kit,PL-05,1307.88,1090.77,16.6,2149,run-out
FG-07630,Chassis & suspension assembly 07630,Aftermarket Service,Electrical & electronics,PL-06,404.67,386.46,4.5,2027,mature
FG-07631,Thermal system assembly 07631,BEV Crossover,Thermal system,PL-01,4163.8,3988.92,4.2,3771,ramp-up
FG-07632,Powertrain assembly 07632,BEV Compact,E-drive,PL-19,1828.99,1616.83,11.6,2297,mature
FG-07633,Exterior module assembly 07633,C-SUV Gen5,Body-in-white,PL-19,446.98,391.11,12.5,2373,mature
FG-07634,Service kit assembly 07634,Aftermarket Service,Chassis & suspension,PL-07,400.16,341.74,14.6,1042,run-out
FG-07635,Powertrain assembly 07635,BEV Crossover,Electrical & electronics,PL-13,2361.26,1889.01,20,1494,run-out
FG-07636,Chassis & suspension assembly 07636,E-Van Commercial,E-drive,PL-20,4120.37,3910.23,5.1,1633,mature
FG-07637,Interior module assembly 07637,D-Sedan,Interior module,PL-13,3903.99,3248.12,16.8,2744,mature
FG-07638,Interior module assembly 07638,E-Van Commercial,Body-in-white,PL-01,1876.39,1649.35,12.1,429,mature
FG-07639,Interior module assembly 07639,C-SUV Gen4,Chassis & suspension,PL-20,3978.13,3504.73,11.9,3199,mature
FG-07640,Body-in-white assembly 07640,C-SUV Gen4,Exterior module,PL-05,3171.72,2518.35,20.6,3084,ramp-up
FG-07641,Electrical & electronics assembly 07641,Pickup Midsize,E-drive,PL-05,419.52,345.68,17.6,369,mature
FG-07642,Body-in-white assembly 07642,Aftermarket Service,Interior module,PL-11,3068.81,2375.26,22.6,3040,mature
FG-07643,Service kit assembly 07643,BEV Crossover,Interior module,PL-01,644.04,560.96,12.9,941,mature
FG-07644,Exterior module assembly 07644,BEV Compact,Interior module,PL-01,1146.25,870,24.1,1616,mature
FG-07645,Service kit assembly 07645,D-Sedan,Chassis & suspension,PL-03,3209.76,2702.62,15.8,3050,run-out
FG-07646,Powertrain assembly 07646,B-Hatch Facelift,Chassis & suspension,PL-17,3835.92,3544.39,7.6,1625,ramp-up
FG-07647,Thermal system assembly 07647,BEV Crossover,Service kit,PL-02,154.18,116.1,24.7,1251,mature
FG-07648,Electrical & electronics assembly 07648,BEV Crossover,Body-in-white,PL-13,1830.22,1731.39,5.4,997,mature
FG-07649,Body-in-white assembly 07649,E-Van Commercial,Service kit,PL-03,106.4,79.91,24.9,2814,mature
FG-07650,Electrical & electronics assembly 07650,B-Hatch Facelift,Interior module,PL-18,1504.25,1230.48,18.2,1519,mature
FG-07651,Exterior module assembly 07651,C-SUV Gen5,Chassis & suspension,PL-19,1539.29,1266.84,17.7,2447,mature
FG-07652,Chassis & suspension assembly 07652,C-SUV Gen5,E-drive,PL-06,2322.96,1811.91,22,2457,mature
FG-07653,Exterior module assembly 07653,B-Hatch Facelift,Electrical & electronics,PL-10,3416.71,3242.46,5.1,2379,ramp-up
FG-07654,Thermal system assembly 07654,C-SUV Gen4,Powertrain,PL-15,3333.38,2693.37,19.2,1735,mature
FG-07655,Thermal system assembly 07655,C-SUV Gen4,Chassis & suspension,PL-18,3375.66,2734.28,19,2199,ramp-up
FG-07656,Body-in-white assembly 07656,Aftermarket Service,Interior module,PL-03,1346.81,1037.04,23,901,mature
FG-07657,Powertrain assembly 07657,BEV Compact,Exterior module,PL-20,63.5,52.39,17.5,36,ramp-up
FG-07658,Thermal system assembly 07658,C-SUV Gen4,Chassis & suspension,PL-05,1585.95,1252.9,21,2525,mature
FG-07659,Interior module assembly 07659,BEV Compact,E-drive,PL-11,3785.12,2861.55,24.4,1305,mature
FG-07660,Body-in-white assembly 07660,E-Van Commercial,Interior module,PL-07,3402.17,2538.02,25.4,39,run-out
FG-07661,Chassis & suspension assembly 07661,Aftermarket Service,Service kit,PL-15,1445.12,1072.28,25.8,985,ramp-up
FG-07662,Thermal system assembly 07662,Pickup Midsize,Chassis & suspension,PL-05,2612.64,2244.26,14.1,1603,run-out
FG-07663,E-drive assembly 07663,Aftermarket Service,Powertrain,PL-03,435.04,345.42,20.6,3698,run-out
FG-07664,Chassis & suspension assembly 07664,Pickup Midsize,Body-in-white,PL-19,2147.51,1595.6,25.7,1041,run-out
FG-07665,Service kit assembly 07665,Hybrid D-Sedan,Body-in-white,PL-09,1885.48,1766.69,6.3,2215,run-out
FG-07666,Body-in-white assembly 07666,C-SUV Gen5,Powertrain,PL-11,1922.16,1685.73,12.3,1704,mature
FG-07667,Electrical & electronics assembly 07667,B-Hatch Facelift,Powertrain,PL-05,3003.35,2799.12,6.8,1315,mature
FG-07668,Exterior module assembly 07668,Hybrid D-Sedan,Chassis & suspension,PL-20,1174.32,912.45,22.3,2534,run-out
FG-07669,Interior module assembly 07669,Pickup Midsize,Electrical & electronics,PL-02,3564.01,3057.92,14.2,66,mature
FG-07670,Chassis & suspension assembly 07670,Pickup Midsize,Interior module,PL-18,801.3,726.78,9.3,3022,ramp-up
FG-07671,Body-in-white assembly 07671,Hybrid D-Sedan,Service kit,PL-19,4093.51,3393.52,17.1,569,mature
FG-07672,Electrical & electronics assembly 07672,C-SUV Gen5,Service kit,PL-09,1542.14,1307.73,15.2,608,mature
FG-07673,E-drive assembly 07673,C-SUV Gen4,E-drive,PL-05,4050.72,3746.92,7.5,1572,mature
FG-07674,Thermal system assembly 07674,C-SUV Gen5,Chassis & suspension,PL-01,2159.86,1671.73,22.6,3210,mature
FG-07675,Chassis & suspension assembly 07675,Aftermarket Service,Chassis & suspension,PL-15,4164.55,3748.1,10,3440,mature
FG-07676,Interior module assembly 07676,Pickup Midsize,Electrical & electronics,PL-06,1778.57,1668.3,6.2,153,mature
FG-07677,Body-in-white assembly 07677,BEV Compact,Service kit,PL-20,461.14,356.92,22.6,1770,mature
FG-07678,Service kit assembly 07678,E-Van Commercial,Service kit,PL-13,2220.72,2100.8,5.4,1164,mature
FG-07679,Exterior module assembly 07679,BEV Crossover,Powertrain,PL-11,3221.03,2473.75,23.2,3699,mature
FG-07680,Interior module assembly 07680,B-Hatch Facelift,Powertrain,PL-08,2034.25,1609.09,20.9,3521,ramp-up
FG-07681,Electrical & electronics assembly 07681,BEV Compact,E-drive,PL-13,1921.37,1521.73,20.8,2614,mature
FG-07682,Body-in-white assembly 07682,D-Sedan,Interior module,PL-07,2984.79,2319.18,22.3,799,mature
FG-07683,Interior module assembly 07683,BEV Crossover,Service kit,PL-18,813.07,661.84,18.6,2027,run-out
FG-07684,Thermal system assembly 07684,BEV Crossover,Powertrain,PL-13,4082.86,3249.96,20.4,2958,ramp-up
FG-07685,Body-in-white assembly 07685,Hybrid D-Sedan,Electrical & electronics,PL-04,483.03,384.97,20.3,1625,ramp-up
FG-07686,Electrical & electronics assembly 07686,BEV Compact,E-drive,PL-13,3921.03,3603.43,8.1,3492,run-out
FG-07687,E-drive assembly 07687,D-Sedan,Interior module,PL-11,191.32,162.05,15.3,2237,run-out
FG-07688,Electrical & electronics assembly 07688,BEV Crossover,Powertrain,PL-15,3011.13,2658.83,11.7,3298,mature
FG-07689,Service kit assembly 07689,BEV Crossover,Service kit,PL-18,208.32,192.49,7.6,3234,ramp-up
FG-07690,Body-in-white assembly 07690,Aftermarket Service,Chassis & suspension,PL-02,1966.44,1787.49,9.1,516,ramp-up
FG-07691,Thermal system assembly 07691,BEV Crossover,Body-in-white,PL-18,4151.98,3205.33,22.8,3711,mature
FG-07692,Body-in-white assembly 07692,C-SUV Gen5,E-drive,PL-10,3838.85,2867.62,25.3,3051,mature
FG-07693,Body-in-white assembly 07693,BEV Compact,Body-in-white,PL-13,549.95,525.75,4.4,3665,mature
FG-07694,Interior module assembly 07694,Pickup Midsize,E-drive,PL-04,3991.07,3707.7,7.1,3290,run-out
FG-07695,Body-in-white assembly 07695,BEV Compact,Exterior module,PL-14,2571.81,2072.88,19.4,1400,mature
FG-07696,Service kit assembly 07696,C-SUV Gen5,Exterior module,PL-13,743.83,700.69,5.8,1968,run-out
FG-07697,Chassis & suspension assembly 07697,C-SUV Gen5,Service kit,PL-14,506.22,391.31,22.7,2269,mature
FG-07698,Body-in-white assembly 07698,BEV Crossover,Exterior module,PL-08,1868.04,1718.6,8,1788,ramp-up
FG-07699,Electrical & electronics assembly 07699,BEV Compact,Electrical & electronics,PL-04,1493.11,1222.86,18.1,949,ramp-up
FG-07700,Interior module assembly 07700,Aftermarket Service,Service kit,PL-16,1991.96,1810.69,9.1,1040,run-out
FG-07701,Powertrain assembly 07701,B-Hatch Facelift,Electrical & electronics,PL-13,2775.92,2181.87,21.4,1530,run-out
FG-07702,E-drive assembly 07702,Pickup Midsize,E-drive,PL-01,1558.47,1259.24,19.2,2348,mature
FG-07703,Service kit assembly 07703,BEV Crossover,Chassis & suspension,PL-01,2348.73,1813.22,22.8,3570,mature
FG-07704,Chassis & suspension assembly 07704,Pickup Midsize,Service kit,PL-12,852.16,809.55,5,2502,mature
FG-07705,Service kit assembly 07705,C-SUV Gen4,Electrical & electronics,PL-16,1293.45,1085.2,16.1,3281,ramp-up
FG-07706,Chassis & suspension assembly 07706,C-SUV Gen5,E-drive,PL-09,2336.58,2198.72,5.9,1207,mature
FG-07707,Exterior module assembly 07707,Pickup Midsize,E-drive,PL-09,1962.05,1848.25,5.8,2266,run-out
FG-07708,Chassis & suspension assembly 07708,BEV Compact,Body-in-white,PL-12,526.39,477.96,9.2,2262,mature
FG-07709,Chassis & suspension assembly 07709,E-Van Commercial,E-drive,PL-13,2003.71,1737.22,13.3,1145,ramp-up
FG-07710,Interior module assembly 07710,Hybrid D-Sedan,Thermal system,PL-19,944.59,727.33,23,3403,mature
FG-07711,E-drive assembly 07711,Hybrid D-Sedan,Service kit,PL-18,857.02,699.33,18.4,731,run-out
FG-07712,Chassis & suspension assembly 07712,Pickup Midsize,Electrical & electronics,PL-06,1684.66,1401.64,16.8,1256,mature
FG-07713,E-drive assembly 07713,D-Sedan,Powertrain,PL-07,2087.17,1880.54,9.9,3217,mature
FG-07714,Thermal system assembly 07714,Hybrid D-Sedan,Thermal system,PL-16,4057.79,3367.97,17,91,mature
FG-07715,E-drive assembly 07715,Hybrid D-Sedan,Powertrain,PL-11,3258.13,2788.96,14.4,2010,mature
FG-07716,Electrical & electronics assembly 07716,Aftermarket Service,Service kit,PL-03,2465.04,1851.25,24.9,1655,run-out
FG-07717,Thermal system assembly 07717,Aftermarket Service,Service kit,PL-08,2424.84,2046.56,15.6,1820,mature
FG-07718,Chassis & suspension assembly 07718,E-Van Commercial,Thermal system,PL-04,3354.53,2542.73,24.2,2573,mature
FG-07719,Exterior module assembly 07719,Hybrid D-Sedan,E-drive,PL-16,470.4,448.76,4.6,936,mature
FG-07720,Body-in-white assembly 07720,Pickup Midsize,E-drive,PL-13,2628.64,2365.78,10,3093,mature
FG-07721,E-drive assembly 07721,BEV Compact,Chassis & suspension,PL-15,3443.26,3129.92,9.1,3750,ramp-up
FG-07722,Thermal system assembly 07722,BEV Compact,Body-in-white,PL-04,446.18,371.22,16.8,704,mature
FG-07723,Thermal system assembly 07723,D-Sedan,Body-in-white,PL-14,4119.42,3616.85,12.2,3035,mature
FG-07724,Thermal system assembly 07724,C-SUV Gen5,Service kit,PL-02,3559.6,2972.27,16.5,2663,ramp-up
FG-07725,Exterior module assembly 07725,Hybrid D-Sedan,Service kit,PL-16,959.56,715.83,25.4,29,ramp-up
FG-07726,Body-in-white assembly 07726,Pickup Midsize,E-drive,PL-01,2722.17,2381.9,12.5,705,mature
FG-07727,Exterior module assembly 07727,B-Hatch Facelift,E-drive,PL-11,446.31,413.73,7.3,1840,ramp-up
FG-07728,Powertrain assembly 07728,BEV Compact,Body-in-white,PL-18,4110.14,3094.94,24.7,2478,ramp-up
FG-07729,Electrical & electronics assembly 07729,D-Sedan,E-drive,PL-10,2801.38,2115.04,24.5,3716,ramp-up
FG-07730,Thermal system assembly 07730,D-Sedan,Body-in-white,PL-14,2574.97,2350.95,8.7,2474,mature
FG-07731,E-drive assembly 07731,D-Sedan,Service kit,PL-06,167.76,139.74,16.7,1577,mature
FG-07732,Interior module assembly 07732,Hybrid D-Sedan,Body-in-white,PL-06,600.49,502.01,16.4,2114,run-out
FG-07733,Electrical & electronics assembly 07733,B-Hatch Facelift,Thermal system,PL-04,3876.91,2981.34,23.1,753,run-out
FG-07734,Exterior module assembly 07734,B-Hatch Facelift,Interior module,PL-04,2330.1,2220.59,4.7,3370,mature
FG-07735,E-drive assembly 07735,BEV Compact,Powertrain,PL-04,1080.97,930.72,13.9,2043,run-out
FG-07736,Chassis & suspension assembly 07736,Aftermarket Service,Body-in-white,PL-10,3438.96,2785.56,19,2384,mature
FG-07737,Electrical & electronics assembly 07737,BEV Crossover,Service kit,PL-12,2794.91,2613.24,6.5,2898,run-out
FG-07738,Chassis & suspension assembly 07738,Pickup Midsize,E-drive,PL-10,1781.14,1364.35,23.4,1992,ramp-up
FG-07739,Exterior module assembly 07739,B-Hatch Facelift,Body-in-white,PL-20,528.72,491.18,7.1,2383,mature
FG-07740,Powertrain assembly 07740,D-Sedan,Service kit,PL-14,3881.88,3187.02,17.9,1563,mature
FG-07741,Electrical & electronics assembly 07741,Aftermarket Service,Powertrain,PL-20,1864.65,1551.39,16.8,2356,mature
FG-07742,Chassis & suspension assembly 07742,Aftermarket Service,Service kit,PL-11,2344.71,1796.05,23.4,1961,mature
FG-07743,Powertrain assembly 07743,Pickup Midsize,Powertrain,PL-19,3709.33,3071.33,17.2,1092,run-out
FG-07744,E-drive assembly 07744,D-Sedan,E-drive,PL-02,3118.65,2429.43,22.1,2947,run-out
FG-07745,Electrical & electronics assembly 07745,BEV Crossover,Interior module,PL-01,2940.99,2329.26,20.8,2023,mature
FG-07746,Body-in-white assembly 07746,B-Hatch Facelift,Interior module,PL-03,2905.45,2643.96,9,577,mature
FG-07747,Powertrain assembly 07747,B-Hatch Facelift,Thermal system,PL-15,2901.65,2553.45,12,3579,run-out
FG-07748,Powertrain assembly 07748,Hybrid D-Sedan,Powertrain,PL-15,3961.7,3161.44,20.2,3510,run-out
FG-07749,Thermal system assembly 07749,Hybrid D-Sedan,E-drive,PL-19,3269.31,2615.45,20,366,run-out
